ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
a0462c3b-12fa-464e-ab3e-4fb6e456b481,M-2075,SESS-20260730-7159-0000,RENTAL_ACCRUAL,24,209,2026-07-30T09:55:00+08:00
1117407d-b8cb-4e43-be7a-852414a75422,M-1343,SESS-20260730-2750-0001,RENTAL_REDEMPTION,-200,111,2026-07-30T14:15:00+08:00
6be07d4a-8698-44ca-9edc-df3023511da9,M-1343,SESS-20260730-2750-0001,RENTAL_ACCRUAL,15,126,2026-07-30T19:15:00+08:00
f532339b-e3ad-4802-893f-f00e03d12f25,M-1648,SESS-20260730-6036-0002,RENTAL_ACCRUAL,6,332,2026-07-30T21:45:00+08:00
732c456d-380b-4ebb-a1f6-c3f74cf3dee3,M-1271,SESS-20260730-7422-0003,RENTAL_ACCRUAL,13,176,2026-07-30T18:30:00+08:00
5c6d0d9a-74ac-4fc8-9822-ffd56dd1a76d,M-1018,SESS-20260730-2526-0004,RENTAL_ACCRUAL,27,219,2026-07-30T22:00:00+08:00
7773ca49-4659-489b-a576-f6bbd676237e,M-1397,SESS-20260730-7281-0005,RENTAL_ACCRUAL,48,622,2026-07-30T13:30:00+08:00
aa4ad05c-b92a-4d94-a0ab-8c49690dbcec,M-1840,SESS-20260730-4986-0006,RENTAL_REDEMPTION,-100,1471,2026-07-30T22:30:00+08:00
599c6c88-ae2a-458f-9da6-4aff05a94574,M-1840,SESS-20260730-4986-0006,RENTAL_ACCRUAL,4,1475,2026-07-31T00:30:00+08:00
9ec66ace-21e9-4009-9a01-8241d7442406,M-1663,SESS-20260730-1076-0007,RENTAL_ACCRUAL,72,195,2026-07-31T02:15:00+08:00
69ea71e3-76b6-42e5-ba71-02700efed32b,M-1072,SESS-20260730-6826-0008,RENTAL_ACCRUAL,11,101,2026-07-30T20:30:00+08:00
ac917df7-d9b7-45ca-b65a-92c5b2816ccb,M-1080,SESS-20260730-5492-0009,RENTAL_ACCRUAL,27,90,2026-07-30T23:30:00+08:00
8e1f8a7c-ae0e-4259-b4ca-47242b24518f,M-1618,SESS-20260730-5906-0010,RENTAL_REDEMPTION,-100,223,2026-07-30T20:45:00+08:00
89d64734-32d3-4558-9697-430e442968fe,M-1618,SESS-20260730-5906-0010,RENTAL_ACCRUAL,2,225,2026-07-30T21:45:00+08:00
cf509afb-64aa-46bd-8ccb-03f1e11f332e,M-1323,SESS-20260730-6951-0011,RENTAL_ACCRUAL,16,449,2026-07-30T22:30:00+08:00
22a79cbb-26e2-43b7-a52c-9a9003e9f462,M-1653,SESS-20260730-5899-0012,RENTAL_ACCRUAL,27,206,2026-07-30T23:15:00+08:00
8d99dc6b-ce95-4e32-b8ff-75f9de7af175,M-2036,SESS-20260730-5334-0013,RENTAL_REDEMPTION,-100,29,2026-07-30T22:45:00+08:00
ac827431-83b1-45b8-9cf7-2a44e1461c40,M-1078,SESS-20260730-6381-0014,RENTAL_ACCRUAL,5,605,2026-07-30T06:30:00+08:00
fdd3886b-234e-4afc-9b6a-a40ed79feff9,M-1821,SESS-20260730-7614-0015,RENTAL_ACCRUAL,13,424,2026-07-30T19:45:00+08:00
b634b72f-dde9-4b80-b408-a99f3d69d08b,M-1736,SESS-20260730-2683-0016,RENTAL_ACCRUAL,28,95,2026-07-30T14:15:00+08:00
fd23a04e-f077-4800-9c0f-b70164d2f33c,M-1494,SESS-20260730-1057-0017,RENTAL_ACCRUAL,16,345,2026-07-31T01:30:00+08:00
e89db64e-fab4-40ff-b01c-bf43661b2c2c,M-1361,SESS-20260730-1138-0018,RENTAL_REDEMPTION,-100,178,2026-07-30T17:15:00+08:00
a0170c20-d007-4d68-bb92-e7c0dcd05bab,M-1361,SESS-20260730-1138-0018,RENTAL_ACCRUAL,4,182,2026-07-30T19:15:00+08:00
a7ade0db-c162-48cb-9e70-34959a202c37,M-1462,SESS-20260730-5539-0019,RENTAL_ACCRUAL,14,249,2026-07-30T17:45:00+08:00
62525114-11be-41b3-9ce5-754df14fcc02,M-1932,SESS-20260730-6150-0020,RENTAL_ACCRUAL,10,103,2026-07-30T19:00:00+08:00
6b4ee257-1e68-454f-9de6-551c8f305791,M-1029,SESS-20260730-4845-0021,RENTAL_ACCRUAL,115,743,2026-07-31T01:00:00+08:00
22e4cc59-d190-4f91-8e6f-82c0acfba21c,M-1383,SESS-20260730-4515-0022,RENTAL_REDEMPTION,-100,34,2026-07-30T19:00:00+08:00
6f894924-8545-4620-8d3c-ecc225b19aaf,M-1383,SESS-20260730-4515-0022,RENTAL_ACCRUAL,38,72,2026-07-31T03:00:00+08:00
9baaadc3-258f-4606-b6eb-345eb5b11516,M-1506,SESS-20260730-5067-0023,RENTAL_ACCRUAL,28,108,2026-07-31T02:00:00+08:00
b42f1a70-3368-4fab-bf9a-33bb132551ad,M-1096,SESS-20260730-7414-0024,RENTAL_ACCRUAL,45,210,2026-07-30T23:15:00+08:00
92339699-bdb3-474d-a091-ecee65342955,M-2079,SESS-20260730-5330-0025,RENTAL_ACCRUAL,5,307,2026-07-30T21:30:00+08:00
134f6632-c955-4378-8cd1-c4e96ab89645,M-1066,SESS-20260730-2321-0026,RENTAL_ACCRUAL,5,325,2026-07-30T21:30:00+08:00
184dc236-ff2a-489d-8f07-9c6cd8e66cd0,M-1829,SESS-20260730-9398-0027,RENTAL_ACCRUAL,28,202,2026-07-30T15:15:00+08:00
9bb225d8-2088-48f3-a5ff-102e89505f19,M-1496,SESS-20260730-3563-0028,RENTAL_ACCRUAL,28,271,2026-07-31T00:15:00+08:00
7ee96073-4c75-4153-b742-fb1ef1414486,M-1962,SESS-20260730-2663-0029,RENTAL_ACCRUAL,64,183,2026-07-31T04:45:00+08:00
3c79249c-37ba-4397-a7d0-1dc6a0e00907,M-1817,SESS-20260730-4677-0030,RENTAL_REDEMPTION,-100,232,2026-07-30T15:00:00+08:00
797dbbd7-58b7-4a9b-a041-0345919d6536,M-1817,SESS-20260730-4677-0030,RENTAL_ACCRUAL,5,237,2026-07-30T17:00:00+08:00
f4e1c0e6-3feb-43dd-b4c0-fb0739315ae3,M-2005,SESS-20260730-4617-0031,RENTAL_ACCRUAL,40,138,2026-07-31T05:40:00+08:00
510d6bb8-a21b-4c19-acde-209e5beb4915,M-1435,SESS-20260730-9332-0032,RENTAL_ACCRUAL,11,295,2026-07-31T01:00:00+08:00
29fe8294-1971-4f6d-9e0a-ec29ba4d4dae,M-1230,SESS-20260730-6272-0033,RENTAL_ACCRUAL,67,934,2026-07-30T20:45:00+08:00
40a1a7a9-2ba8-435c-b6c2-a0757c47c7be,M-1458,SESS-20260730-5069-0034,RENTAL_ACCRUAL,16,26,2026-07-30T12:45:00+08:00
473d69cf-c4be-4099-a19f-a19d01a11fee,M-1652,SESS-20260730-2407-0035,RENTAL_ACCRUAL,11,344,2026-07-30T15:45:00+08:00
0ed2e51f-b3ca-4ada-83a9-9705609b75f0,M-1133,SESS-20260730-9139-0036,RENTAL_ACCRUAL,9,111,2026-07-30T23:00:00+08:00
7e96dd6e-69c1-40cd-9e09-adbf26c350aa,M-1424,SESS-20260730-8420-0037,RENTAL_REDEMPTION,-100,70,2026-07-30T01:00:00+08:00
9b1eb451-17d4-4d62-87d0-d83876814aec,M-1424,SESS-20260730-8420-0037,RENTAL_ACCRUAL,11,81,2026-07-30T03:00:00+08:00
1ec2fd1c-9b2b-4ead-bc66-eae7302f9421,M-1822,SESS-20260730-1024-0038,RENTAL_ACCRUAL,5,164,2026-07-30T22:30:00+08:00
a92d24e4-41ba-410d-abc5-168b4d9218b7,M-1232,SESS-20260730-3177-0039,RENTAL_ACCRUAL,18,422,2026-07-30T13:00:00+08:00
ec232611-27b0-4597-a7b7-c64648092832,M-1816,SESS-20260730-5019-0040,RENTAL_ACCRUAL,11,76,2026-07-30T15:30:00+08:00
0621aae9-a313-4975-ae59-4444ca244b0b,M-1843,SESS-20260730-8190-0041,RENTAL_REDEMPTION,-100,29,2026-07-30T15:45:00+08:00
dbfd706f-8ec7-4221-bffe-b7644e406712,M-2172,SESS-20260730-7990-0042,RENTAL_ACCRUAL,15,82,2026-07-31T00:30:00+08:00
862f0904-8942-4d1c-81cc-4ad8373ac9ba,M-1711,SESS-20260730-9117-0043,RENTAL_ACCRUAL,5,220,2026-07-30T18:30:00+08:00
b3dde13c-af7e-47d6-84eb-f832509a0f9e,M-1091,SESS-20260730-6691-0044,RENTAL_ACCRUAL,15,108,2026-07-31T01:30:00+08:00
922bfad3-3957-4f6a-b888-8d674aa26ebf,M-1998,SESS-20260730-5390-0045,RENTAL_REDEMPTION,-100,84,2026-07-30T20:30:00+08:00
1c3a4abe-cce7-4377-bd4a-bd8930654cdb,M-1998,SESS-20260730-5390-0045,RENTAL_ACCRUAL,11,95,2026-07-30T22:30:00+08:00
f5bd2f91-6ba6-466e-99dc-d5ecca3c34c2,M-2086,SESS-20260730-1215-0046,RENTAL_ACCRUAL,5,78,2026-07-30T14:00:00+08:00
c67cb31f-2a52-4c73-8b21-5f0db30ea2c8,M-2163,SESS-20260730-3894-0047,RENTAL_ACCRUAL,16,94,2026-07-30T21:00:00+08:00
2a4ffa89-37b6-47e7-a19f-f803f248e12c,M-1170,SESS-20260730-6531-0048,RENTAL_ACCRUAL,16,108,2026-07-31T02:15:00+08:00
a6a6f699-7434-4214-b948-4c7620fd7e99,M-1211,SESS-20260730-8380-0049,RENTAL_ACCRUAL,5,114,2026-07-30T19:45:00+08:00
54e8d7e1-d9d5-4449-8661-4f8f4c186604,M-1400,SESS-20260730-1849-0050,RENTAL_ACCRUAL,67,241,2026-07-31T02:00:00+08:00
304cbf38-e11c-454b-aad8-03c5eacba5d0,M-1610,SESS-20260730-1271-0051,RENTAL_ACCRUAL,18,118,2026-07-30T16:30:00+08:00
a3417263-2744-4db8-94af-4b3dc59288e8,M-1745,SESS-20260730-2015-0052,RENTAL_REDEMPTION,-200,96,2026-07-30T07:45:00+08:00
cb7e8ee5-a46b-427b-abec-3a8eb55c71e6,M-1745,SESS-20260730-2015-0052,RENTAL_ACCRUAL,1,97,2026-07-30T08:45:00+08:00
f73890e7-ac0c-410a-a96d-fa18a6368e6c,M-1394,SESS-20260730-2544-0053,RENTAL_ACCRUAL,5,523,2026-07-30T14:30:00+08:00
5f9fa59d-69ef-46fb-b3b9-4df1ff1c6df8,M-1716,SESS-20260730-3025-0054,RENTAL_ACCRUAL,28,334,2026-07-30T10:15:00+08:00
ff148669-1676-4871-a800-a40942f4e9af,M-1471,SESS-20260730-7908-0055,RENTAL_ACCRUAL,27,292,2026-07-31T02:15:00+08:00
d5086664-1ecc-4a49-8afc-b8585e926be9,M-1558,SESS-20260730-6768-0056,RENTAL_ACCRUAL,5,94,2026-07-30T17:00:00+08:00
92ce51f8-4c55-47ed-8db6-ab423e907527,M-1399,SESS-20260730-7211-0057,RENTAL_ACCRUAL,28,100,2026-07-30T15:30:00+08:00
d54d818f-b5ec-45ac-a255-9dec147e372c,M-1473,SESS-20260730-3926-0058,RENTAL_REDEMPTION,-100,216,2026-07-30T19:15:00+08:00
5be42eb0-3ec7-4e93-a895-0210846504b7,M-1473,SESS-20260730-3926-0058,RENTAL_ACCRUAL,5,221,2026-07-30T21:15:00+08:00
e2fde172-0c62-42b2-95fb-6305ca4aa512,M-2175,SESS-20260730-4770-0059,RENTAL_ACCRUAL,18,242,2026-07-30T17:00:00+08:00
f9532176-0556-44bc-8e3a-e4d2adf43a4a,M-1123,SESS-20260730-5919-0060,RENTAL_ACCRUAL,28,374,2026-07-30T23:00:00+08:00
76a42589-5a2f-455d-b212-477510f90deb,M-1520,SESS-20260730-4125-0061,RENTAL_REDEMPTION,-100,669,2026-07-30T19:15:00+08:00
f726220c-8327-46e5-8321-d1837aa72ac8,M-1520,SESS-20260730-4125-0061,RENTAL_ACCRUAL,21,690,2026-07-30T22:15:00+08:00
fc089d96-ac65-4903-9d74-0e96f8058323,M-1260,SESS-20260730-8018-0062,RENTAL_ACCRUAL,12,301,2026-07-30T23:15:00+08:00
c7fbc12d-a94a-4726-a793-6366a143d59b,M-1554,SESS-20260730-7841-0063,RENTAL_ACCRUAL,18,1127,2026-07-31T00:50:00+08:00
96287b17-8a7d-4f59-a4a2-4f6192ded7a8,M-1436,SESS-20260730-1713-0064,RENTAL_ACCRUAL,18,506,2026-07-30T14:00:00+08:00
ab308e10-f919-4d18-8d2c-a8af854090e5,M-1021,SESS-20260730-7035-0065,RENTAL_ACCRUAL,12,960,2026-07-30T17:00:00+08:00
5daa4e3d-7cac-4a30-bdc5-b68909a40bea,M-1304,SESS-20260730-9801-0066,RENTAL_ACCRUAL,28,300,2026-07-31T03:45:00+08:00
