purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260730-7983-0050,M-1424,SESS-20260730-8420-0037,65.00,8,GCash,2026-07-30T02:01:44+08:00
ORD-20260730-7788-0151,M-1959,SESS-20260730-3502-0271,90.00,11,Cash,2026-07-30T03:49:00+08:00
ORD-20260730-9707-0005,M-2115,SESS-20260730-6612-0145,150.00,15,GCash,2026-07-30T04:13:30+08:00
ORD-20260730-2937-0225,M-2043,SESS-20260730-7381-0077,185.00,18,Maya,2026-07-30T06:44:11+08:00
ORD-20260730-6860-0076,M-1175,SESS-20260730-5926-0122,60.00,9,GCash,2026-07-30T08:24:59+08:00
ORD-20260730-6268-0003,M-1397,SESS-20260730-7281-0005,205.00,30,Cash,2026-07-30T08:34:35+08:00
ORD-20260730-1314-0301,M-1210,,270.00,40,GCash,2026-07-30T09:01:00+08:00
ORD-20260730-7963-0290,M-1198,,90.00,13,Credit Card,2026-07-30T09:19:00+08:00
ORD-20260730-1306-0237,M-1182,,120.00,15,GCash,2026-07-30T09:23:00+08:00
ORD-20260730-4128-0279,M-1824,,235.00,29,Cash,2026-07-30T09:24:00+08:00
ORD-20260730-7279-0243,M-1242,,120.00,15,Maya,2026-07-30T09:26:00+08:00
ORD-20260730-6165-0258,M-1593,,135.00,16,GCash,2026-07-30T09:36:00+08:00
ORD-20260730-5783-0240,M-1584,,65.00,8,GCash,2026-07-30T09:37:00+08:00
ORD-20260730-3302-0255,M-1539,,85.00,12,Cash,2026-07-30T09:45:00+08:00
ORD-20260730-5476-0294,M-1930,,135.00,16,Maya,2026-07-30T09:47:00+08:00
ORD-20260730-1943-0308,M-1261,,90.00,11,Cash,2026-07-30T09:53:00+08:00
ORD-20260730-6260-0203,M-1317,SESS-20260730-3369-0093,90.00,9,GCash,2026-07-30T10:07:12+08:00
ORD-20260730-7833-0309,M-1044,,245.00,36,GCash,2026-07-30T10:25:00+08:00
ORD-20260730-6649-0238,M-1944,,85.00,10,GCash,2026-07-30T10:33:00+08:00
ORD-20260730-6397-0226,M-1310,SESS-20260730-3953-0228,30.00,3,GCash,2026-07-30T10:33:23+08:00
ORD-20260730-8899-0162,M-1399,SESS-20260730-7211-0057,260.00,32,GCash,2026-07-30T10:39:29+08:00
ORD-20260730-4498-0275,M-1606,,135.00,20,Maya,2026-07-30T10:41:00+08:00
ORD-20260730-3093-0285,M-1727,,195.00,24,GCash,2026-07-30T10:41:00+08:00
ORD-20260730-8344-0232,M-1713,SESS-20260730-8858-0235,135.00,16,GCash,2026-07-30T10:55:37+08:00
ORD-20260730-8972-0046,M-1232,SESS-20260730-3177-0039,260.00,32,Cash,2026-07-30T11:08:48+08:00
ORD-20260730-4955-0249,M-1111,,155.00,19,Cash,2026-07-30T11:17:00+08:00
ORD-20260730-3065-0267,M-2018,,30.00,3,Cash,2026-07-30T11:36:00+08:00
ORD-20260730-1252-0139,M-1714,SESS-20260730-7613-0125,205.00,25,GCash,2026-07-30T11:43:35+08:00
ORD-20260730-9012-0148,M-1458,SESS-20260730-5069-0034,175.00,21,GCash,2026-07-30T11:48:01+08:00
ORD-20260730-5826-0236,M-1606,,65.00,9,GCash,2026-07-30T11:54:00+08:00
ORD-20260730-2755-0299,M-2086,,120.00,12,Maya,2026-07-30T12:16:00+08:00
ORD-20260730-1739-0016,M-2171,SESS-20260730-4190-0181,65.00,6,Maya,2026-07-30T12:20:27+08:00
ORD-20260730-2409-0201,M-1470,SESS-20260730-5485-0202,65.00,8,GCash,2026-07-30T12:21:43+08:00
