purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260807-5135-0083,M-1199,SESS-20260807-9189-0011,270.00,33,Credit Card,2026-08-07T01:15:52+08:00
ORD-20260807-6268-0159,M-1613,SESS-20260807-9677-0103,30.00,4,Maya,2026-08-07T05:32:17+08:00
ORD-20260807-7443-0074,M-1842,SESS-20260807-7013-0236,180.00,22,GCash,2026-08-07T07:16:10+08:00
ORD-20260807-9364-0203,M-1666,SESS-20260807-6681-0272,150.00,18,Cash,2026-08-07T07:27:15+08:00
ORD-20260807-4649-0007,M-2104,SESS-20260807-4669-0142,130.00,13,Maya,2026-08-07T08:09:52+08:00
ORD-20260807-8392-0285,M-1547,,135.00,16,GCash,2026-08-07T09:02:00+08:00
ORD-20260807-8227-0251,M-1320,,210.00,31,Maya,2026-08-07T09:08:00+08:00
ORD-20260807-9239-0197,M-1925,SESS-20260807-2632-0261,30.00,3,GCash,2026-08-07T09:25:09+08:00
ORD-20260807-2165-0286,M-1574,,155.00,19,GCash,2026-08-07T09:51:00+08:00
ORD-20260807-7042-0257,M-2118,,60.00,6,GCash,2026-08-07T09:54:00+08:00
ORD-20260807-5200-0289,M-1162,,90.00,11,GCash,2026-08-07T10:04:00+08:00
ORD-20260807-5123-0230,M-1068,,85.00,10,GCash,2026-08-07T10:08:00+08:00
ORD-20260807-7258-0294,M-1201,,240.00,30,GCash,2026-08-07T10:13:00+08:00
ORD-20260807-9130-0237,M-1054,,30.00,3,Cash,2026-08-07T10:14:00+08:00
ORD-20260807-8452-0279,M-1113,,90.00,11,GCash,2026-08-07T10:14:00+08:00
ORD-20260807-7104-0232,M-1124,,295.00,36,GCash,2026-08-07T10:15:00+08:00
ORD-20260807-7143-0163,M-1208,SESS-20260807-6304-0094,220.00,33,Cash,2026-08-07T10:22:53+08:00
ORD-20260807-3123-0043,M-1420,SESS-20260807-8073-0166,335.00,41,GCash,2026-08-07T10:35:48+08:00
ORD-20260807-6597-0270,M-1613,,85.00,12,GCash,2026-08-07T10:42:00+08:00
ORD-20260807-3037-0288,M-1022,,155.00,19,Cash,2026-08-07T10:51:00+08:00
