rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260807-9189-0011,M-1199,PC-067,2026-08-07T00:45:00+08:00,2026-08-07T02:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260807-1934-0091,M-1707,PC-159,2026-08-07T03:15:00+08:00,2026-08-07T04:15:00+08:00,1.00,120.00,Gold,0.20,96.00,96.00,0,0.00,96.00,14,GCash
SESS-20260807-2621-0092,M-1427,PC-167,2026-08-07T03:15:00+08:00,2026-08-07T04:15:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260807-7013-0236,M-1842,PC-147,2026-08-07T04:15:00+08:00,2026-08-07T09:15:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260807-9677-0103,M-1613,PC-073,2026-08-07T04:30:00+08:00,2026-08-07T07:30:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260807-1213-0044,M-1066,PC-057,2026-08-07T05:45:00+08:00,2026-08-07T07:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Cash
SESS-20260807-6681-0272,M-1666,PC-055,2026-08-07T06:45:00+08:00,2026-08-07T11:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,GCash
SESS-20260807-4808-0000,M-1068,PC-096,2026-08-07T07:00:00+08:00,2026-08-07T09:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260807-4669-0142,M-2104,PC-057,2026-08-07T07:55:00+08:00,2026-08-07T08:55:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260807-7591-0054,M-1720,PC-155,2026-08-07T08:00:00+08:00,2026-08-07T09:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Maya
SESS-20260807-4606-0200,M-1277,PC-169,2026-08-07T08:00:00+08:00,2026-08-07T11:00:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,500,250.00,38.00,5,GCash
SESS-20260807-6783-0203,M-1499,PC-082,2026-08-07T08:30:00+08:00,2026-08-07T13:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,400,200.00,25.00,3,GCash
SESS-20260807-2708-0314,M-1551,PC-098,2026-08-07T08:45:00+08:00,2026-08-07T10:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260807-4182-0028,M-1196,PC-016,2026-08-07T09:00:00+08:00,2026-08-07T10:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260807-2632-0261,M-1925,PC-083,2026-08-07T09:00:00+08:00,2026-08-07T12:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260807-7057-0071,M-1824,PC-094,2026-08-07T09:30:00+08:00,2026-08-07T14:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,200,100.00,125.00,15,GCash
SESS-20260807-6304-0094,M-1208,PC-109,2026-08-07T09:30:00+08:00,2026-08-07T10:30:00+08:00,1.00,80.00,Gold,0.20,64.00,64.00,0,0.00,64.00,9,Credit Card
SESS-20260807-2515-0171,M-1947,PC-165,2026-08-07T10:00:00+08:00,2026-08-07T13:00:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Cash
SESS-20260807-5580-0270,M-1548,PC-164,2026-08-07T10:00:00+08:00,2026-08-07T12:00:00+08:00,2.00,120.00,Gold,0.20,96.00,192.00,0,0.00,192.00,28,GCash
SESS-20260807-8073-0166,M-1420,PC-019,2026-08-07T10:15:00+08:00,2026-08-07T13:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260807-1177-0005,M-2034,PC-146,2026-08-07T10:45:00+08:00,2026-08-07T12:45:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Credit Card
SESS-20260807-3811-0047,M-1237,PC-031,2026-08-07T10:45:00+08:00,2026-08-07T11:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260807-1637-0066,M-1567,PC-157,2026-08-07T10:45:00+08:00,2026-08-07T11:45:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,GCash
SESS-20260807-8499-0109,M-1377,PC-160,2026-08-07T10:45:00+08:00,2026-08-07T11:45:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,200,100.00,8.00,1,Cash
SESS-20260807-3188-0131,M-1960,PC-149,2026-08-07T10:45:00+08:00,2026-08-07T11:45:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Credit Card
SESS-20260807-6597-0140,M-1291,PC-023,2026-08-07T11:00:00+08:00,2026-08-07T12:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260807-6317-0036,M-1290,PC-003,2026-08-07T11:15:00+08:00,2026-08-07T13:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260807-6011-0055,M-2098,PC-035,2026-08-07T11:15:00+08:00,2026-08-07T13:15:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Credit Card
SESS-20260807-7555-0095,M-1371,PC-021,2026-08-07T11:15:00+08:00,2026-08-07T14:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260807-9870-0110,M-1782,PC-060,2026-08-07T11:15:00+08:00,2026-08-07T13:15:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260807-9844-0152,M-1665,PC-159,2026-08-07T11:15:00+08:00,2026-08-07T14:15:00+08:00,3.00,120.00,Gold,0.20,96.00,288.00,0,0.00,288.00,43,GCash
SESS-20260807-2687-0208,M-1825,PC-114,2026-08-07T11:15:00+08:00,2026-08-07T13:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260807-9405-0183,M-1851,PC-053,2026-08-07T11:30:00+08:00,2026-08-07T14:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260807-4706-0305,M-1836,PC-050,2026-08-07T11:30:00+08:00,2026-08-07T13:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Credit Card
SESS-20260807-2178-0336,M-1026,PC-055,2026-08-07T11:55:00+08:00,2026-08-07T13:55:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260807-8188-0216,M-1004,PC-130,2026-08-07T12:00:00+08:00,2026-08-07T15:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260807-8216-0107,M-1521,PC-131,2026-08-07T12:15:00+08:00,2026-08-07T13:15:00+08:00,1.00,80.00,Gold,0.20,64.00,64.00,100,50.00,14.00,2,Maya
SESS-20260807-1914-0335,M-1016,PC-164,2026-08-07T12:15:00+08:00,2026-08-07T15:15:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Credit Card
SESS-20260807-9442-0004,M-1500,PC-095,2026-08-07T12:30:00+08:00,2026-08-07T14:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
