ledger_id,member_id,source_reference_id,transaction_type,points_delta,resulting_balance,created_at
f13beca6-d950-494c-8f1d-452dc6d170d5,M-1349,SESS-20260801-3106-0000,RENTAL_ACCRUAL,9,312,2026-08-01T14:00:00+08:00
34438951-b5c9-4c2f-be32-043cfe648cc1,M-1158,SESS-20260801-3393-0001,RENTAL_ACCRUAL,40,360,2026-08-01T19:30:00+08:00
207b0e54-41e6-4d85-bf1c-8938c1678c44,M-1754,SESS-20260801-2691-0002,RENTAL_ACCRUAL,18,183,2026-08-02T01:30:00+08:00
24144c98-ccc3-49fa-9d8d-0cb194d9da0e,M-1075,SESS-20260801-8495-0003,RENTAL_ACCRUAL,5,53,2026-08-01T17:15:00+08:00
5906380a-fb7b-4b3c-a291-9e28bd7a68a8,M-1915,SESS-20260801-5811-0004,RENTAL_ACCRUAL,10,103,2026-08-01T19:00:00+08:00
997e7319-c7e3-4135-ad2f-58a7941263b9,M-1568,SESS-20260801-7218-0005,RENTAL_ACCRUAL,11,479,2026-08-01T22:30:00+08:00
eacfb086-d1ef-4e7b-ae36-2ef361f0c04b,M-1995,SESS-20260801-2407-0006,RENTAL_ACCRUAL,10,264,2026-08-01T18:15:00+08:00
a546653f-b93c-4edd-bf2a-85322cbb0bbd,M-1502,SESS-20260801-9426-0007,RENTAL_REDEMPTION,-100,52,2026-08-01T20:00:00+08:00
d8b2c849-edda-4f54-b493-190527c1d33d,M-1502,SESS-20260801-9426-0007,RENTAL_ACCRUAL,61,113,2026-08-02T01:00:00+08:00
81a423c3-91e0-4177-be4e-4c7c7227823a,M-1179,SESS-20260801-6698-0008,RENTAL_ACCRUAL,11,74,2026-08-01T23:30:00+08:00
2da29b1d-e5aa-460c-be1f-f097f377a6e2,M-1125,SESS-20260801-9382-0009,RENTAL_ACCRUAL,28,752,2026-08-01T18:45:00+08:00
f420ea35-73a8-4bb5-b32f-e59ff802dcf1,M-1467,SESS-20260801-1321-0010,RENTAL_REDEMPTION,-300,18,2026-08-01T12:15:00+08:00
