rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260801-5336-0044,M-1673,PC-105,2026-08-01T00:15:00+08:00,2026-08-01T05:15:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,Cash
SESS-20260801-8587-0196,M-1160,PC-099,2026-08-01T00:30:00+08:00,2026-08-01T02:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260801-3071-0208,M-1924,PC-109,2026-08-01T01:55:00+08:00,2026-08-01T03:55:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260801-4020-0108,M-2123,PC-078,2026-08-01T02:00:00+08:00,2026-08-01T04:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Credit Card
SESS-20260801-8179-0028,M-1230,PC-115,2026-08-01T02:25:00+08:00,2026-08-01T05:25:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260801-6855-0105,M-1218,PC-017,2026-08-01T02:45:00+08:00,2026-08-01T05:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,Cash
SESS-20260801-5799-0107,M-2084,PC-002,2026-08-01T02:45:00+08:00,2026-08-01T04:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260801-7566-0031,M-1759,PC-154,2026-08-01T04:00:00+08:00,2026-08-01T05:00:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,0,0.00,108.00,13,Cash
SESS-20260801-2271-0068,M-1507,PC-010,2026-08-01T04:00:00+08:00,2026-08-01T07:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260801-9110-0241,M-1304,PC-115,2026-08-01T05:45:00+08:00,2026-08-01T07:45:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260801-8083-0279,M-1695,PC-026,2026-08-01T05:45:00+08:00,2026-08-01T08:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,100,50.00,85.00,10,Credit Card
SESS-20260801-1248-0146,M-1032,PC-073,2026-08-01T06:00:00+08:00,2026-08-01T07:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260801-4084-0063,M-1199,PC-100,2026-08-01T06:45:00+08:00,2026-08-01T11:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260801-3218-0214,M-1291,PC-105,2026-08-01T06:45:00+08:00,2026-08-01T11:45:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260801-1071-0101,M-1843,PC-015,2026-08-01T07:05:00+08:00,2026-08-01T10:05:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260801-5684-0185,M-1378,PC-133,2026-08-01T08:00:00+08:00,2026-08-01T10:00:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260801-7503-0155,M-1058,PC-110,2026-08-01T08:30:00+08:00,2026-08-01T11:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260801-3340-0181,M-1620,PC-068,2026-08-01T08:30:00+08:00,2026-08-01T10:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260801-7826-0085,M-1845,PC-168,2026-08-01T08:45:00+08:00,2026-08-01T11:45:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,100,50.00,274.00,34,GCash
SESS-20260801-5515-0103,M-1573,PC-033,2026-08-01T08:45:00+08:00,2026-08-01T13:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260801-2071-0154,M-2016,PC-049,2026-08-01T08:45:00+08:00,2026-08-01T09:45:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260801-6343-0137,M-1819,PC-146,2026-08-01T09:15:00+08:00,2026-08-01T11:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,GCash
SESS-20260801-8168-0115,M-1127,PC-135,2026-08-01T09:30:00+08:00,2026-08-01T14:30:00+08:00,5.00,80.00,Silver,0.10,72.00,360.00,0,0.00,360.00,45,GCash
SESS-20260801-5721-0161,M-1496,PC-108,2026-08-01T09:30:00+08:00,2026-08-01T11:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260801-3131-0205,M-2062,PC-020,2026-08-01T09:45:00+08:00,2026-08-01T10:45:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Cash
