purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260830-6995-0222,M-1823,SESS-20260830-1136-0236,210.00,31,Maya,2026-08-30T05:41:29+08:00
ORD-20260830-5024-0071,M-1605,SESS-20260830-1847-0162,90.00,11,Cash,2026-08-30T05:54:18+08:00
ORD-20260830-9764-0248,M-1335,SESS-20260830-3733-0013,65.00,8,Cash,2026-08-30T06:14:01+08:00
ORD-20260830-9963-0153,M-1012,SESS-20260830-7568-0339,65.00,8,GCash,2026-08-30T06:48:03+08:00
ORD-20260830-6987-0204,M-1975,SESS-20260830-5666-0267,65.00,8,Maya,2026-08-30T07:06:58+08:00
ORD-20260830-1638-0048,M-1571,SESS-20260830-9297-0034,155.00,19,Credit Card,2026-08-30T07:49:00+08:00
ORD-20260830-8056-0301,M-1834,SESS-20260830-3390-0085,25.00,3,GCash,2026-08-30T08:12:12+08:00
ORD-20260830-2679-0232,M-1657,SESS-20260830-6108-0020,135.00,16,GCash,2026-08-30T08:46:26+08:00
ORD-20260830-9914-0200,M-1398,SESS-20260830-4773-0090,65.00,9,Maya,2026-08-30T08:48:24+08:00
ORD-20260830-5353-0113,M-1248,SESS-20260830-5555-0200,135.00,16,GCash,2026-08-30T08:55:26+08:00
ORD-20260830-4831-0353,M-1357,,155.00,19,GCash,2026-08-30T09:07:00+08:00
ORD-20260830-2377-0390,M-2082,,185.00,18,Cash,2026-08-30T09:10:00+08:00
ORD-20260830-8204-0320,M-1578,,385.00,48,GCash,2026-08-30T09:18:00+08:00
ORD-20260830-9676-0336,M-1104,,75.00,11,GCash,2026-08-30T09:19:00+08:00
ORD-20260830-4124-0404,M-1589,,195.00,24,Cash,2026-08-30T09:19:00+08:00
ORD-20260830-7863-0256,M-1600,SESS-20260830-2387-0221,30.00,3,Cash,2026-08-30T09:25:18+08:00
ORD-20260830-5237-0343,M-1205,,30.00,4,Cash,2026-08-30T09:27:00+08:00
ORD-20260830-2421-0328,M-1008,,30.00,3,GCash,2026-08-30T09:30:00+08:00
ORD-20260830-2749-0380,M-1920,,120.00,12,Maya,2026-08-30T09:31:00+08:00
ORD-20260830-3511-0361,M-1026,,120.00,18,Maya,2026-08-30T09:41:00+08:00
ORD-20260830-3864-0396,M-1967,,170.00,21,Maya,2026-08-30T09:48:00+08:00
ORD-20260830-5873-0109,M-1695,SESS-20260830-9819-0035,30.00,3,GCash,2026-08-30T09:51:11+08:00
ORD-20260830-4085-0128,M-1102,SESS-20260830-7454-0126,220.00,27,GCash,2026-08-30T09:56:14+08:00
ORD-20260830-6331-0412,M-1494,,60.00,9,Cash,2026-08-30T09:57:00+08:00
