rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260719-8039-0128,M-1287,PC-011,2026-07-19T01:40:00+08:00,2026-07-19T02:40:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260719-2590-0113,M-1677,PC-127,2026-07-19T01:55:00+08:00,2026-07-19T03:55:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,GCash
SESS-20260719-2662-0035,M-1546,PC-098,2026-07-19T02:00:00+08:00,2026-07-19T07:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260719-4554-0218,M-1522,PC-172,2026-07-19T02:15:00+08:00,2026-07-19T03:15:00+08:00,1.00,120.00,Silver,0.10,108.00,108.00,200,100.00,8.00,1,Cash
SESS-20260719-1080-0236,M-1273,PC-051,2026-07-19T02:45:00+08:00,2026-07-19T03:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260719-7811-0326,M-1779,PC-011,2026-07-19T02:50:00+08:00,2026-07-19T03:50:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260719-2723-0057,M-1826,PC-113,2026-07-19T03:30:00+08:00,2026-07-19T05:30:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,100,50.00,110.00,11,Maya
SESS-20260719-8697-0078,M-1375,PC-157,2026-07-19T03:30:00+08:00,2026-07-19T11:30:00+08:00,8.00,120.00,Silver,0.10,108.00,864.00,0,0.00,864.00,108,GCash
SESS-20260719-4288-0387,M-1412,PC-057,2026-07-19T04:45:00+08:00,2026-07-19T06:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260719-1324-0008,M-2044,PC-094,2026-07-19T06:25:00+08:00,2026-07-19T11:25:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,Maya
SESS-20260719-1623-0040,M-1322,PC-118,2026-07-19T08:05:00+08:00,2026-07-19T10:05:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260719-5399-0278,M-1268,PC-161,2026-07-19T08:15:00+08:00,2026-07-19T09:15:00+08:00,1.00,120.00,Standard,0.00,120.00,120.00,100,50.00,70.00,7,Maya
SESS-20260719-3552-0071,M-1102,PC-068,2026-07-19T08:30:00+08:00,2026-07-19T11:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,GCash
SESS-20260719-1639-0283,M-1826,PC-175,2026-07-19T08:30:00+08:00,2026-07-19T11:30:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,Cash
