purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260719-3604-0252,M-1287,SESS-20260719-8039-0128,85.00,10,Maya,2026-07-19T02:19:03+08:00
ORD-20260719-4867-0012,M-1522,SESS-20260719-4554-0218,85.00,10,Cash,2026-07-19T02:30:59+08:00
ORD-20260719-7817-0056,M-1779,SESS-20260719-7811-0326,75.00,9,GCash,2026-07-19T02:54:04+08:00
ORD-20260719-2344-0267,M-1677,SESS-20260719-2590-0113,65.00,8,GCash,2026-07-19T02:54:50+08:00
ORD-20260719-5907-0239,M-1826,SESS-20260719-2723-0057,240.00,24,GCash,2026-07-19T05:28:47+08:00
ORD-20260719-6087-0259,M-1412,SESS-20260719-4288-0387,315.00,39,GCash,2026-07-19T05:29:56+08:00
ORD-20260719-7158-0100,M-1322,SESS-20260719-1623-0040,120.00,12,GCash,2026-07-19T08:34:55+08:00
ORD-20260719-8818-0396,M-1430,,150.00,22,GCash,2026-07-19T09:01:00+08:00
ORD-20260719-3002-0337,M-1141,,120.00,12,Cash,2026-07-19T09:07:00+08:00
ORD-20260719-4934-0298,M-1275,,85.00,10,Maya,2026-07-19T09:16:00+08:00
ORD-20260719-9109-0303,M-1206,,185.00,18,Maya,2026-07-19T09:25:00+08:00
ORD-20260719-8112-0312,M-1912,,65.00,6,GCash,2026-07-19T09:25:00+08:00
ORD-20260719-3481-0306,M-1669,,65.00,8,GCash,2026-07-19T09:33:00+08:00
ORD-20260719-6705-0333,M-1172,,60.00,7,Credit Card,2026-07-19T09:58:00+08:00
ORD-20260719-1326-0336,M-1043,,150.00,22,GCash,2026-07-19T10:00:00+08:00
ORD-20260719-8563-0294,M-1224,SESS-20260719-5160-0183,140.00,17,Credit Card,2026-07-19T10:03:12+08:00
ORD-20260719-2508-0339,M-1793,,255.00,38,GCash,2026-07-19T10:07:00+08:00
ORD-20260719-5966-0389,M-1025,,65.00,6,Cash,2026-07-19T10:10:00+08:00
ORD-20260719-5907-0382,M-1299,,145.00,18,GCash,2026-07-19T10:13:00+08:00
ORD-20260719-8022-0151,M-1191,SESS-20260719-9628-0075,405.00,50,Maya,2026-07-19T10:13:36+08:00
ORD-20260719-2378-0349,M-2159,,65.00,6,GCash,2026-07-19T10:25:00+08:00
ORD-20260719-3710-0352,M-1009,,255.00,31,Maya,2026-07-19T10:26:00+08:00
ORD-20260719-1277-0393,M-1135,,355.00,44,Cash,2026-07-19T10:28:00+08:00
ORD-20260719-9065-0350,M-2085,,115.00,11,Cash,2026-07-19T10:29:00+08:00
ORD-20260719-7362-0308,M-1157,,120.00,15,Cash,2026-07-19T10:32:00+08:00
ORD-20260719-9178-0204,M-1102,SESS-20260719-3552-0071,30.00,3,GCash,2026-07-19T10:35:24+08:00
ORD-20260719-3683-0062,M-1164,SESS-20260719-4839-0129,65.00,8,Cash,2026-07-19T10:39:28+08:00
ORD-20260719-9768-0344,M-1725,,25.00,3,GCash,2026-07-19T10:40:00+08:00
ORD-20260719-7069-0366,M-1346,,270.00,33,Cash,2026-07-19T10:55:00+08:00
ORD-20260719-8383-0335,M-1585,,120.00,15,GCash,2026-07-19T11:07:00+08:00
ORD-20260719-3649-0054,M-2044,SESS-20260719-1324-0008,30.00,3,GCash,2026-07-19T11:11:27+08:00
ORD-20260719-6644-0388,M-1327,,135.00,20,Cash,2026-07-19T11:12:00+08:00
ORD-20260719-7914-0287,M-1753,SESS-20260719-2921-0335,120.00,15,Cash,2026-07-19T11:14:39+08:00
ORD-20260719-9911-0383,M-1189,,180.00,22,Cash,2026-07-19T11:15:00+08:00
ORD-20260719-9561-0105,M-1591,SESS-20260719-8053-0080,245.00,36,Cash,2026-07-19T11:22:40+08:00
ORD-20260719-1268-0256,M-1826,SESS-20260719-1639-0283,120.00,12,GCash,2026-07-19T11:24:42+08:00
ORD-20260719-4277-0347,M-2018,,120.00,12,Credit Card,2026-07-19T11:32:00+08:00
ORD-20260719-3325-0392,M-1781,,65.00,9,GCash,2026-07-19T11:32:00+08:00
ORD-20260719-8192-0318,M-1086,,25.00,3,GCash,2026-07-19T11:43:00+08:00
ORD-20260719-6038-0314,M-1808,,180.00,27,Cash,2026-07-19T11:44:00+08:00
ORD-20260719-9093-0364,M-1766,,120.00,15,Maya,2026-07-19T11:44:00+08:00
ORD-20260719-3303-0320,M-1249,,170.00,21,GCash,2026-07-19T11:51:00+08:00
ORD-20260719-6773-0340,M-1822,,135.00,16,Cash,2026-07-19T12:00:00+08:00
ORD-20260719-4323-0212,M-1159,SESS-20260719-2390-0150,90.00,11,GCash,2026-07-19T12:08:19+08:00
ORD-20260719-3190-0328,M-1155,,90.00,11,Cash,2026-07-19T12:17:00+08:00
ORD-20260719-8912-0371,M-1331,,65.00,8,GCash,2026-07-19T12:18:00+08:00
ORD-20260719-5373-0338,M-2091,,90.00,9,Maya,2026-07-19T12:21:00+08:00
ORD-20260719-8080-0002,M-1755,SESS-20260719-5523-0132,240.00,24,GCash,2026-07-19T12:22:05+08:00
ORD-20260719-5105-0055,M-1002,SESS-20260719-8031-0066,150.00,18,GCash,2026-07-19T12:22:49+08:00
ORD-20260719-8943-0330,M-1670,,85.00,10,Cash,2026-07-19T12:23:00+08:00
ORD-20260719-1000-0222,M-1772,SESS-20260719-7558-0030,90.00,11,GCash,2026-07-19T12:30:41+08:00
ORD-20260719-3714-0192,M-1357,SESS-20260719-8578-0322,75.00,9,Maya,2026-07-19T12:31:28+08:00
ORD-20260719-5337-0327,M-1773,,25.00,3,GCash,2026-07-19T12:36:00+08:00
ORD-20260719-6775-0117,M-1415,SESS-20260719-6099-0152,90.00,13,Cash,2026-07-19T12:40:32+08:00
ORD-20260719-8833-0395,M-1772,,120.00,15,GCash,2026-07-19T12:52:00+08:00
ORD-20260719-3642-0368,M-1194,,90.00,11,GCash,2026-07-19T12:54:00+08:00
