order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260720-1790-0001-01,ORD-20260720-1790-0001,SKU-SNK-01,1,120.00,120.00
ITEM-20260719-8080-0002-01,ORD-20260719-8080-0002,SKU-SNK-01,2,120.00,240.00
ITEM-20260719-4938-0003-01,ORD-20260719-4938-0003,SKU-BEV-01,3,65.00,195.00
ITEM-20260719-3108-0004-01,ORD-20260719-3108-0004,SKU-BEV-01,2,65.00,130.00
ITEM-20260719-5114-0005-01,ORD-20260719-5114-0005,SKU-SNK-02,3,135.00,405.00
ITEM-20260719-7123-0006-01,ORD-20260719-7123-0006,SKU-SNK-01,1,120.00,120.00
ITEM-20260719-1515-0007-01,ORD-20260719-1515-0007,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-8686-0008-01,ORD-20260719-8686-0008,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-7328-0009-01,ORD-20260719-7328-0009,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-5283-0010-01,ORD-20260719-5283-0010,SKU-SNK-03,2,75.00,150.00
ITEM-20260719-5283-0010-02,ORD-20260719-5283-0010,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-6088-0011-01,ORD-20260719-6088-0011,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-6088-0011-02,ORD-20260719-6088-0011,SKU-SNK-02,2,135.00,270.00
ITEM-20260719-4867-0012-01,ORD-20260719-4867-0012,SKU-BEV-04,1,85.00,85.00
ITEM-20260720-4028-0013-01,ORD-20260720-4028-0013,SKU-BEV-04,1,85.00,85.00
ITEM-20260720-4028-0013-02,ORD-20260720-4028-0013,SKU-SNK-01,1,120.00,120.00
ITEM-20260720-4028-0013-03,ORD-20260720-4028-0013,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-8525-0014-01,ORD-20260719-8525-0014,SKU-SNK-02,3,135.00,405.00
ITEM-20260719-8525-0014-02,ORD-20260719-8525-0014,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-8993-0015-01,ORD-20260719-8993-0015,SKU-SNK-01,1,120.00,120.00
ITEM-20260719-8993-0015-02,ORD-20260719-8993-0015,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-6001-0016-01,ORD-20260719-6001-0016,SKU-SNK-01,1,120.00,120.00
ITEM-20260719-1548-0017-01,ORD-20260719-1548-0017,SKU-SNK-04,1,60.00,60.00
ITEM-20260720-6349-0018-01,ORD-20260720-6349-0018,SKU-BEV-01,1,65.00,65.00
ITEM-20260720-6349-0018-02,ORD-20260720-6349-0018,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-7778-0019-01,ORD-20260719-7778-0019,SKU-BEV-04,1,85.00,85.00
ITEM-20260719-1148-0020-01,ORD-20260719-1148-0020,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-6261-0021-01,ORD-20260719-6261-0021,SKU-BEV-02,2,90.00,180.00
ITEM-20260720-4586-0022-01,ORD-20260720-4586-0022,SKU-BEV-03,1,30.00,30.00
ITEM-20260720-4586-0022-02,ORD-20260720-4586-0022,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-3938-0023-01,ORD-20260719-3938-0023,SKU-BEV-01,2,65.00,130.00
ITEM-20260720-7729-0024-01,ORD-20260720-7729-0024,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-9265-0025-01,ORD-20260719-9265-0025,SKU-BEV-03,1,30.00,30.00
ITEM-20260719-6094-0026-01,ORD-20260719-6094-0026,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-1648-0027-01,ORD-20260719-1648-0027,SKU-SNK-02,1,135.00,135.00
ITEM-20260720-3265-0028-01,ORD-20260720-3265-0028,SKU-SNK-01,1,120.00,120.00
ITEM-20260720-7877-0029-01,ORD-20260720-7877-0029,SKU-SNK-02,1,135.00,135.00
ITEM-20260719-7472-0030-01,ORD-20260719-7472-0030,SKU-BEV-02,1,90.00,90.00
ITEM-20260720-3669-0031-01,ORD-20260720-3669-0031,SKU-BEV-04,1,85.00,85.00
ITEM-20260719-3213-0032-01,ORD-20260719-3213-0032,SKU-SNK-01,1,120.00,120.00
ITEM-20260720-6477-0033-01,ORD-20260720-6477-0033,SKU-BEV-03,2,30.00,60.00
ITEM-20260720-6477-0033-02,ORD-20260720-6477-0033,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-5704-0034-01,ORD-20260719-5704-0034,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-5264-0035-01,ORD-20260719-5264-0035,SKU-BEV-03,1,30.00,30.00
ITEM-20260719-5264-0035-02,ORD-20260719-5264-0035,SKU-BEV-01,1,65.00,65.00
ITEM-20260719-4568-0036-01,ORD-20260719-4568-0036,SKU-SNK-01,1,120.00,120.00
ITEM-20260719-4568-0036-02,ORD-20260719-4568-0036,SKU-BEV-03,1,30.00,30.00
ITEM-20260719-4568-0036-03,ORD-20260719-4568-0036,SKU-BEV-02,1,90.00,90.00
ITEM-20260720-4753-0037-01,ORD-20260720-4753-0037,SKU-SNK-02,2,135.00,270.00
ITEM-20260719-2002-0038-01,ORD-20260719-2002-0038,SKU-SNK-01,1,120.00,120.00
ITEM-20260719-4147-0039-01,ORD-20260719-4147-0039,SKU-BEV-02,1,90.00,90.00
ITEM-20260719-2469-0040-01,ORD-20260719-2469-0040,SKU-BEV-03,1,30.00,30.00
