rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260829-4443-0028,M-1120,PC-148,2026-08-29T00:50:00+08:00,2026-08-29T03:50:00+08:00,3.00,80.00,Gold,0.20,64.00,192.00,0,0.00,192.00,28,GCash
SESS-20260829-4715-0329,M-1464,PC-069,2026-08-29T01:45:00+08:00,2026-08-29T04:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260829-6357-0016,M-1744,PC-168,2026-08-29T02:00:00+08:00,2026-08-29T05:00:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,GCash
SESS-20260829-7220-0121,M-2042,PC-117,2026-08-29T02:15:00+08:00,2026-08-29T04:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Maya
SESS-20260829-1771-0023,M-1219,PC-049,2026-08-29T02:40:00+08:00,2026-08-29T05:40:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260829-5131-0050,M-1652,PC-093,2026-08-29T02:45:00+08:00,2026-08-29T04:45:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Cash
SESS-20260829-3045-0225,M-1849,PC-128,2026-08-29T03:00:00+08:00,2026-08-29T04:00:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,GCash
SESS-20260829-4011-0355,M-1361,PC-060,2026-08-29T03:00:00+08:00,2026-08-29T05:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,Maya
SESS-20260829-3151-0048,M-1568,PC-070,2026-08-29T05:00:00+08:00,2026-08-29T06:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Maya
SESS-20260829-8779-0229,M-1734,PC-081,2026-08-29T06:45:00+08:00,2026-08-29T11:45:00+08:00,5.00,50.00,Gold,0.20,40.00,200.00,0,0.00,200.00,30,GCash
