purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260829-5991-0064,M-1744,SESS-20260829-6357-0016,25.00,3,GCash,2026-08-29T02:12:50+08:00
ORD-20260829-6054-0189,M-1361,SESS-20260829-4011-0355,150.00,22,GCash,2026-08-29T03:26:55+08:00
ORD-20260829-1152-0077,M-2042,SESS-20260829-7220-0121,255.00,25,GCash,2026-08-29T03:53:02+08:00
ORD-20260829-7044-0043,M-1652,SESS-20260829-5131-0050,85.00,12,Cash,2026-08-29T04:16:16+08:00
ORD-20260829-2136-0126,M-1219,SESS-20260829-1771-0023,30.00,3,GCash,2026-08-29T04:22:47+08:00
ORD-20260829-3756-0060,M-1464,SESS-20260829-4715-0329,75.00,9,Maya,2026-08-29T04:22:53+08:00
ORD-20260829-3788-0276,M-1568,SESS-20260829-3151-0048,345.00,43,Credit Card,2026-08-29T05:33:30+08:00
ORD-20260829-2183-0190,M-1033,SESS-20260829-3371-0027,120.00,15,Cash,2026-08-29T08:44:15+08:00
ORD-20260829-3511-0285,M-1255,SESS-20260829-9161-0021,250.00,31,GCash,2026-08-29T08:44:45+08:00
ORD-20260829-5888-0370,M-2123,,65.00,8,Cash,2026-08-29T09:00:00+08:00
ORD-20260829-8614-0022,M-1415,SESS-20260829-9484-0018,85.00,12,GCash,2026-08-29T09:11:04+08:00
ORD-20260829-3534-0360,M-1467,,120.00,18,Cash,2026-08-29T09:20:00+08:00
ORD-20260829-2823-0159,M-1971,SESS-20260829-4291-0324,90.00,11,GCash,2026-08-29T09:21:55+08:00
ORD-20260829-6345-0317,M-1734,,65.00,9,Cash,2026-08-29T09:25:00+08:00
ORD-20260829-3231-0391,M-2148,,30.00,3,Cash,2026-08-29T09:30:00+08:00
ORD-20260829-4894-0388,M-2200,,180.00,18,Maya,2026-08-29T09:32:00+08:00
ORD-20260829-4653-0321,M-1255,,120.00,15,GCash,2026-08-29T09:35:00+08:00
ORD-20260829-9193-0403,M-1556,,30.00,3,Cash,2026-08-29T09:38:00+08:00
ORD-20260829-9122-0245,M-1350,SESS-20260829-8085-0041,30.00,4,Cash,2026-08-29T09:40:25+08:00
ORD-20260829-2531-0337,M-2120,,85.00,10,Cash,2026-08-29T09:41:00+08:00
ORD-20260829-8567-0015,M-1331,SESS-20260829-9614-0082,265.00,33,Credit Card,2026-08-29T09:53:05+08:00
ORD-20260829-3055-0333,M-1131,,65.00,9,Maya,2026-08-29T10:18:00+08:00
ORD-20260829-4725-0191,M-1303,SESS-20260829-1521-0106,240.00,36,Cash,2026-08-29T10:28:39+08:00
ORD-20260829-8911-0351,M-1548,,65.00,9,Credit Card,2026-08-29T10:32:00+08:00
ORD-20260829-3811-0380,M-1884,,60.00,7,Cash,2026-08-29T10:42:00+08:00
ORD-20260829-4483-0011,M-2039,SESS-20260829-1786-0168,240.00,24,Cash,2026-08-29T10:43:34+08:00
ORD-20260829-8971-0255,M-1704,SESS-20260829-1724-0305,85.00,10,GCash,2026-08-29T10:57:36+08:00
ORD-20260829-3831-0300,M-1856,SESS-20260829-5179-0086,65.00,6,GCash,2026-08-29T11:00:43+08:00
ORD-20260829-4124-0361,M-1373,,65.00,8,Cash,2026-08-29T11:03:00+08:00
ORD-20260829-6989-0399,M-1170,,205.00,25,Credit Card,2026-08-29T11:10:00+08:00
ORD-20260829-7414-0413,M-1344,,150.00,18,Maya,2026-08-29T11:11:00+08:00
ORD-20260829-5152-0387,M-1623,,135.00,16,GCash,2026-08-29T11:13:00+08:00
ORD-20260829-8114-0356,M-1362,,140.00,17,Cash,2026-08-29T11:18:00+08:00
ORD-20260829-8502-0163,M-1734,SESS-20260829-8779-0229,175.00,26,GCash,2026-08-29T11:21:35+08:00
ORD-20260829-7424-0347,M-1532,,60.00,7,Maya,2026-08-29T11:24:00+08:00
ORD-20260829-8980-0094,M-1189,SESS-20260829-5443-0136,135.00,16,GCash,2026-08-29T11:31:08+08:00
ORD-20260829-3045-0375,M-1483,,75.00,9,GCash,2026-08-29T11:34:00+08:00
ORD-20260829-7528-0009,M-1899,SESS-20260829-5603-0067,130.00,16,Cash,2026-08-29T11:34:10+08:00
ORD-20260829-1686-0341,M-1195,,390.00,48,GCash,2026-08-29T11:39:00+08:00
ORD-20260829-3545-0100,M-1602,SESS-20260829-3323-0254,65.00,9,Credit Card,2026-08-29T11:44:13+08:00
ORD-20260829-6866-0328,M-1998,,30.00,3,Credit Card,2026-08-29T11:52:00+08:00
ORD-20260829-8966-0315,M-1146,,225.00,33,Maya,2026-08-29T11:53:00+08:00
ORD-20260829-1531-0368,M-1468,,255.00,38,Maya,2026-08-29T11:54:00+08:00
ORD-20260829-3012-0042,M-1197,SESS-20260829-1554-0171,90.00,11,Maya,2026-08-29T11:54:16+08:00
ORD-20260829-3055-0121,M-2083,SESS-20260829-1271-0107,90.00,9,GCash,2026-08-29T11:58:12+08:00
ORD-20260829-7996-0410,M-1570,,140.00,21,Maya,2026-08-29T12:04:00+08:00
ORD-20260829-4821-0397,M-1558,,270.00,33,GCash,2026-08-29T12:12:00+08:00
ORD-20260829-7784-0034,M-1459,SESS-20260829-8758-0414,120.00,15,GCash,2026-08-29T12:15:22+08:00
ORD-20260829-4077-0336,M-1676,,95.00,14,GCash,2026-08-29T12:20:00+08:00
ORD-20260829-6740-0319,M-1657,,130.00,16,GCash,2026-08-29T12:22:00+08:00
ORD-20260829-9364-0363,M-1471,,90.00,11,GCash,2026-08-29T12:22:00+08:00
ORD-20260829-2899-0398,M-1650,,255.00,31,Cash,2026-08-29T12:33:00+08:00
ORD-20260829-1840-0053,M-1469,SESS-20260829-2457-0275,30.00,3,Credit Card,2026-08-29T12:37:23+08:00
ORD-20260829-1669-0132,M-1045,SESS-20260829-6130-0071,120.00,15,GCash,2026-08-29T12:40:13+08:00
ORD-20260829-1411-0331,M-1675,,135.00,20,GCash,2026-08-29T12:42:00+08:00
ORD-20260829-4328-0266,M-1781,SESS-20260829-7587-0033,90.00,13,Maya,2026-08-29T12:44:10+08:00
ORD-20260829-2860-0352,M-1637,,210.00,31,GCash,2026-08-29T12:50:00+08:00
ORD-20260829-2226-0314,M-1050,,85.00,10,GCash,2026-08-29T13:04:00+08:00
ORD-20260829-6680-0335,M-1921,,185.00,18,Cash,2026-08-29T13:05:00+08:00
ORD-20260829-6429-0166,M-1062,SESS-20260829-7872-0374,155.00,19,Cash,2026-08-29T13:08:04+08:00
ORD-20260829-3330-0097,M-1834,SESS-20260829-6077-0101,135.00,16,Cash,2026-08-29T13:10:23+08:00
ORD-20260829-7059-0324,M-1853,,210.00,21,Cash,2026-08-29T13:15:00+08:00
ORD-20260829-7074-0367,M-1602,,275.00,41,Cash,2026-08-29T13:18:00+08:00
ORD-20260829-4806-0102,M-1049,SESS-20260829-7120-0184,165.00,20,Maya,2026-08-29T13:26:48+08:00
ORD-20260829-3701-0020,M-2100,SESS-20260829-5142-0095,200.00,25,GCash,2026-08-29T13:29:10+08:00
ORD-20260829-8099-0238,M-1149,SESS-20260829-4051-0026,210.00,26,GCash,2026-08-29T13:31:16+08:00
ORD-20260829-4984-0104,M-1789,SESS-20260829-9090-0065,25.00,3,GCash,2026-08-29T13:33:51+08:00
ORD-20260829-5033-0395,M-1088,,120.00,18,GCash,2026-08-29T13:39:00+08:00
ORD-20260829-2694-0329,M-1831,,195.00,24,Cash,2026-08-29T13:45:00+08:00
ORD-20260829-3704-0200,M-2030,SESS-20260829-2999-0233,150.00,15,GCash,2026-08-29T13:53:33+08:00
ORD-20260829-1126-0079,M-1456,SESS-20260829-4931-0142,120.00,15,GCash,2026-08-29T13:53:53+08:00
ORD-20260829-4427-0137,M-1065,SESS-20260829-7906-0091,180.00,27,GCash,2026-08-29T14:02:12+08:00
ORD-20260829-1653-0373,M-1382,,90.00,11,Cash,2026-08-29T14:05:00+08:00
ORD-20260829-4087-0386,M-1045,,155.00,19,Credit Card,2026-08-29T14:11:00+08:00
ORD-20260829-6557-0348,M-1591,,270.00,40,GCash,2026-08-29T14:21:00+08:00
ORD-20260829-1320-0150,M-1427,SESS-20260829-5214-0259,90.00,11,Maya,2026-08-29T14:26:08+08:00
ORD-20260829-1196-0033,M-1663,SESS-20260829-6395-0080,340.00,42,GCash,2026-08-29T14:32:56+08:00
