purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260707-6449-0144,M-1211,SESS-20260707-7670-0219,250.00,25,GCash,2026-07-07T01:26:21+08:00
ORD-20260707-5005-0052,M-1393,SESS-20260707-8068-0052,115.00,11,GCash,2026-07-07T04:41:44+08:00
ORD-20260707-8062-0024,M-1337,SESS-20260707-6257-0179,65.00,8,Cash,2026-07-07T04:51:44+08:00
ORD-20260707-3981-0208,M-1777,SESS-20260707-3925-0185,135.00,16,GCash,2026-07-07T05:36:56+08:00
ORD-20260707-2207-0010,M-1005,SESS-20260707-9501-0147,180.00,18,Cash,2026-07-07T06:44:12+08:00
ORD-20260707-8398-0037,M-1815,SESS-20260707-3606-0112,65.00,6,Maya,2026-07-07T06:58:08+08:00
ORD-20260707-2354-0132,M-1607,SESS-20260707-8626-0268,90.00,9,Maya,2026-07-07T08:11:39+08:00
ORD-20260707-2706-0111,M-1656,SESS-20260707-4519-0013,85.00,10,Credit Card,2026-07-07T08:49:02+08:00
ORD-20260707-6003-0289,M-1206,,90.00,9,GCash,2026-07-07T09:00:00+08:00
ORD-20260707-6578-0036,M-1164,SESS-20260707-2457-0297,165.00,16,GCash,2026-07-07T09:05:14+08:00
ORD-20260707-1320-0122,M-1462,SESS-20260707-9202-0449,200.00,25,Maya,2026-07-07T09:29:22+08:00
ORD-20260707-9737-0278,M-1735,,180.00,18,Cash,2026-07-07T09:33:00+08:00
ORD-20260707-1880-0216,M-2079,SESS-20260707-4330-0290,195.00,19,Maya,2026-07-07T09:35:21+08:00
ORD-20260707-9165-0256,M-1780,,150.00,15,Cash,2026-07-07T09:36:00+08:00
ORD-20260707-2955-0092,M-1220,SESS-20260707-9464-0272,180.00,27,GCash,2026-07-07T09:51:11+08:00
ORD-20260707-8900-0248,M-1277,,30.00,4,Cash,2026-07-07T10:00:00+08:00
ORD-20260707-8887-0280,M-1278,,210.00,26,Maya,2026-07-07T10:08:00+08:00
ORD-20260707-7282-0295,M-1423,,185.00,23,GCash,2026-07-07T10:21:00+08:00
ORD-20260707-2613-0281,M-1654,,180.00,18,Cash,2026-07-07T10:27:00+08:00
ORD-20260707-4726-0127,M-1365,SESS-20260707-3281-0035,230.00,23,GCash,2026-07-07T10:40:26+08:00
ORD-20260707-7910-0227,M-1512,,315.00,31,Maya,2026-07-07T10:55:00+08:00
ORD-20260707-3010-0195,M-1144,SESS-20260707-1960-0067,155.00,15,Cash,2026-07-07T10:55:18+08:00
ORD-20260707-9987-0287,M-1392,,90.00,13,Maya,2026-07-07T11:00:00+08:00
ORD-20260707-5670-0302,M-1462,,30.00,3,GCash,2026-07-07T11:07:00+08:00
ORD-20260707-5803-0288,M-1661,,155.00,23,Maya,2026-07-07T11:11:00+08:00
ORD-20260707-5075-0249,M-1834,,270.00,33,Cash,2026-07-07T11:26:00+08:00
ORD-20260707-3009-0274,M-1593,,120.00,12,GCash,2026-07-07T11:32:00+08:00
ORD-20260707-2235-0299,M-1554,,120.00,15,Credit Card,2026-07-07T11:50:00+08:00
ORD-20260707-7598-0255,M-2023,,30.00,3,GCash,2026-07-07T11:51:00+08:00
ORD-20260707-9705-0101,M-1121,SESS-20260707-4052-0087,90.00,11,Maya,2026-07-07T11:59:46+08:00
ORD-20260707-8040-0147,M-1845,SESS-20260707-2227-0004,30.00,3,Maya,2026-07-07T12:10:19+08:00
ORD-20260707-3535-0265,M-1523,,95.00,9,GCash,2026-07-07T12:21:00+08:00
ORD-20260707-8843-0276,M-1058,,30.00,3,Cash,2026-07-07T12:34:00+08:00
ORD-20260707-9753-0232,M-1628,,95.00,9,Cash,2026-07-07T12:36:00+08:00
ORD-20260707-3739-0262,M-1104,,240.00,24,Credit Card,2026-07-07T13:14:00+08:00
ORD-20260707-2419-0271,M-1237,,90.00,9,GCash,2026-07-07T13:26:00+08:00
ORD-20260707-9921-0240,M-1693,,205.00,25,GCash,2026-07-07T13:33:00+08:00
