rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260720-3532-0104,M-1546,PC-070,2026-07-20T00:55:00+08:00,2026-07-20T02:55:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Credit Card
SESS-20260720-6911-0272,M-1101,PC-175,2026-07-20T01:00:00+08:00,2026-07-20T03:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260720-7358-0324,M-1746,PC-052,2026-07-20T01:30:00+08:00,2026-07-20T06:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Credit Card
SESS-20260720-3868-0051,M-1692,PC-019,2026-07-20T02:00:00+08:00,2026-07-20T04:00:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260720-7343-0111,M-1759,PC-024,2026-07-20T02:00:00+08:00,2026-07-20T05:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Cash
SESS-20260720-6697-0360,M-1383,PC-100,2026-07-20T02:20:00+08:00,2026-07-20T04:20:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,100,50.00,40.00,5,Cash
SESS-20260720-3965-0381,M-1153,PC-025,2026-07-20T02:35:00+08:00,2026-07-20T03:35:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260720-2432-0188,M-1898,PC-075,2026-07-20T02:45:00+08:00,2026-07-20T04:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Credit Card
SESS-20260720-5261-0412,M-1131,PC-025,2026-07-20T03:40:00+08:00,2026-07-20T05:40:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260720-6717-0173,M-1175,PC-084,2026-07-20T05:45:00+08:00,2026-07-20T06:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Maya
SESS-20260720-8396-0115,M-1233,PC-109,2026-07-20T06:00:00+08:00,2026-07-20T09:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260720-6780-0010,M-1454,PC-082,2026-07-20T07:00:00+08:00,2026-07-20T08:00:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260720-2044-0077,M-1568,PC-027,2026-07-20T08:00:00+08:00,2026-07-20T10:00:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260720-9767-0057,M-1348,PC-078,2026-07-20T08:15:00+08:00,2026-07-20T10:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260720-6939-0255,M-1281,PC-019,2026-07-20T08:15:00+08:00,2026-07-20T09:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260720-7380-0058,M-1660,PC-009,2026-07-20T08:30:00+08:00,2026-07-20T11:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Cash
SESS-20260720-9528-0033,M-1006,PC-089,2026-07-20T08:45:00+08:00,2026-07-20T10:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260720-6533-0133,M-1020,PC-069,2026-07-20T08:45:00+08:00,2026-07-20T11:45:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260720-4001-0249,M-1023,PC-129,2026-07-20T09:00:00+08:00,2026-07-20T11:00:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,GCash
SESS-20260720-1262-0012,M-1091,PC-010,2026-07-20T09:15:00+08:00,2026-07-20T12:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260720-5824-0201,M-1492,PC-155,2026-07-20T09:30:00+08:00,2026-07-20T12:30:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,0,0.00,324.00,40,Credit Card
SESS-20260720-2249-0213,M-1838,PC-133,2026-07-20T09:30:00+08:00,2026-07-20T12:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,GCash
SESS-20260720-4595-0277,M-1281,PC-175,2026-07-20T09:30:00+08:00,2026-07-20T11:30:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Maya
SESS-20260720-9092-0286,M-1549,PC-103,2026-07-20T09:30:00+08:00,2026-07-20T11:30:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,0,0.00,160.00,16,Cash
SESS-20260720-5626-0063,M-1995,PC-004,2026-07-20T10:00:00+08:00,2026-07-20T11:00:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260720-5132-0153,M-1565,PC-064,2026-07-20T10:00:00+08:00,2026-07-20T15:00:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260720-8268-0021,M-1661,PC-110,2026-07-20T10:30:00+08:00,2026-07-20T12:30:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Credit Card
SESS-20260720-2134-0047,M-2085,PC-030,2026-07-20T10:30:00+08:00,2026-07-20T13:30:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,GCash
SESS-20260720-8598-0158,M-2036,PC-062,2026-07-20T10:45:00+08:00,2026-07-20T12:45:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,100,50.00,50.00,5,Cash
SESS-20260720-7901-0270,M-1003,PC-094,2026-07-20T10:45:00+08:00,2026-07-20T11:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260720-9788-0271,M-1671,PC-131,2026-07-20T10:45:00+08:00,2026-07-20T13:45:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260720-2024-0164,M-1585,PC-111,2026-07-20T11:00:00+08:00,2026-07-20T12:00:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260720-5415-0391,M-2000,PC-055,2026-07-20T11:00:00+08:00,2026-07-20T14:00:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,0,0.00,150.00,15,Maya
SESS-20260720-2893-0314,M-1195,PC-086,2026-07-20T11:15:00+08:00,2026-07-20T16:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Cash
SESS-20260720-9146-0262,M-1826,PC-164,2026-07-20T11:30:00+08:00,2026-07-20T14:30:00+08:00,3.00,120.00,Silver,0.10,108.00,324.00,100,50.00,274.00,34,Maya
SESS-20260720-7859-0300,M-1870,PC-092,2026-07-20T11:30:00+08:00,2026-07-20T14:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260720-8099-0097,M-1673,PC-009,2026-07-20T11:35:00+08:00,2026-07-20T13:35:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260720-2612-0197,M-1224,PC-058,2026-07-20T11:45:00+08:00,2026-07-20T16:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,Cash
SESS-20260720-8941-0241,M-1577,PC-069,2026-07-20T12:00:00+08:00,2026-07-20T15:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260720-4880-0261,M-1562,PC-165,2026-07-20T12:00:00+08:00,2026-07-20T14:00:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260720-7127-0035,M-1439,PC-120,2026-07-20T12:15:00+08:00,2026-07-20T13:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Cash
SESS-20260720-1448-0308,M-1076,PC-016,2026-07-20T12:30:00+08:00,2026-07-20T15:30:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,Credit Card
SESS-20260720-4859-0145,M-1223,PC-147,2026-07-20T12:45:00+08:00,2026-07-20T17:45:00+08:00,5.00,80.00,Standard,0.00,80.00,400.00,0,0.00,400.00,40,GCash
SESS-20260720-4538-0253,M-1519,PC-157,2026-07-20T12:45:00+08:00,2026-07-20T17:45:00+08:00,5.00,120.00,Silver,0.10,108.00,540.00,0,0.00,540.00,67,Credit Card
SESS-20260720-9923-0071,M-1563,PC-167,2026-07-20T13:00:00+08:00,2026-07-20T21:00:00+08:00,8.00,120.00,Standard,0.00,120.00,960.00,0,0.00,960.00,96,GCash
SESS-20260720-8314-0143,M-1243,PC-082,2026-07-20T13:00:00+08:00,2026-07-20T15:00:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Maya
SESS-20260720-2769-0189,M-2023,PC-065,2026-07-20T13:00:00+08:00,2026-07-20T14:00:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Maya
SESS-20260720-2227-0060,M-1197,PC-037,2026-07-20T13:15:00+08:00,2026-07-20T15:15:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,GCash
SESS-20260720-9119-0066,M-1144,PC-073,2026-07-20T13:15:00+08:00,2026-07-20T15:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260720-3321-0085,M-1018,PC-142,2026-07-20T13:15:00+08:00,2026-07-20T15:15:00+08:00,2.00,80.00,Standard,0.00,80.00,160.00,100,50.00,110.00,11,GCash
SESS-20260720-6450-0098,M-1415,PC-122,2026-07-20T13:15:00+08:00,2026-07-20T15:15:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,200,100.00,28.00,4,Credit Card
SESS-20260720-5512-0113,M-1049,PC-156,2026-07-20T13:15:00+08:00,2026-07-20T15:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Maya
SESS-20260720-3766-0339,M-2159,PC-109,2026-07-20T13:15:00+08:00,2026-07-20T14:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Cash
SESS-20260720-1733-0352,M-1548,PC-080,2026-07-20T13:15:00+08:00,2026-07-20T21:15:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,Credit Card
SESS-20260720-6636-0000,M-1758,PC-034,2026-07-20T13:30:00+08:00,2026-07-20T15:30:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,0,0.00,100.00,10,Cash
SESS-20260720-4996-0074,M-1396,PC-120,2026-07-20T13:30:00+08:00,2026-07-20T14:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Credit Card
SESS-20260720-5824-0248,M-1364,PC-057,2026-07-20T13:30:00+08:00,2026-07-20T21:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260720-9448-0099,M-1025,PC-009,2026-07-20T13:40:00+08:00,2026-07-20T15:40:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260720-8187-0029,M-1402,PC-099,2026-07-20T13:45:00+08:00,2026-07-20T18:45:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260720-3966-0075,M-1589,PC-119,2026-07-20T13:45:00+08:00,2026-07-20T14:45:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Cash
SESS-20260720-2603-0179,M-1674,PC-173,2026-07-20T13:45:00+08:00,2026-07-20T15:45:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Credit Card
SESS-20260720-6215-0090,M-1521,PC-044,2026-07-20T14:00:00+08:00,2026-07-20T15:00:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,Credit Card
SESS-20260720-2973-0096,M-1615,PC-060,2026-07-20T14:00:00+08:00,2026-07-20T15:00:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260720-5568-0013,M-1174,PC-115,2026-07-20T14:15:00+08:00,2026-07-20T15:15:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,GCash
SESS-20260720-6077-0019,M-1646,PC-032,2026-07-20T14:15:00+08:00,2026-07-20T17:15:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,200,100.00,35.00,4,GCash
SESS-20260720-3094-0037,M-1376,PC-056,2026-07-20T14:15:00+08:00,2026-07-20T16:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260720-4795-0118,M-1063,PC-066,2026-07-20T14:15:00+08:00,2026-07-20T19:15:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,GCash
SESS-20260720-8500-0267,M-1730,PC-078,2026-07-20T14:15:00+08:00,2026-07-20T16:15:00+08:00,2.00,50.00,Standard,0.00,50.00,100.00,100,50.00,50.00,5,GCash
SESS-20260720-5187-0370,M-1340,PC-052,2026-07-20T14:15:00+08:00,2026-07-20T16:15:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260720-1860-0376,M-1745,PC-143,2026-07-20T14:15:00+08:00,2026-07-20T16:15:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,100,50.00,94.00,11,Cash
SESS-20260720-7417-0001,M-1008,PC-108,2026-07-20T14:30:00+08:00,2026-07-20T16:30:00+08:00,2.00,80.00,Silver,0.10,72.00,144.00,0,0.00,144.00,18,Maya
SESS-20260720-4789-0042,M-1749,PC-091,2026-07-20T14:30:00+08:00,2026-07-20T15:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,100,50.00,0.00,0,Cash
SESS-20260720-7787-0054,M-1740,PC-125,2026-07-20T14:30:00+08:00,2026-07-20T15:30:00+08:00,1.00,80.00,Gold,0.20,64.00,64.00,0,0.00,64.00,9,Maya
SESS-20260720-4796-0162,M-1360,PC-072,2026-07-20T14:30:00+08:00,2026-07-20T15:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,Cash
SESS-20260720-1648-0230,M-1328,PC-004,2026-07-20T14:30:00+08:00,2026-07-20T19:30:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
