rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260820-1625-0111,M-2120,PC-070,2026-08-20T00:30:00+08:00,2026-08-20T01:30:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260820-9287-0317,M-1673,PC-036,2026-08-20T01:05:00+08:00,2026-08-20T03:05:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260820-9986-0000,M-1180,PC-145,2026-08-20T01:55:00+08:00,2026-08-20T06:55:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,0,0.00,320.00,48,Credit Card
SESS-20260820-9259-0445,M-1138,PC-078,2026-08-20T02:45:00+08:00,2026-08-20T03:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260820-4685-0134,M-2025,PC-026,2026-08-20T03:45:00+08:00,2026-08-20T05:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260820-5922-0179,M-2050,PC-172,2026-08-20T04:15:00+08:00,2026-08-20T12:15:00+08:00,8.00,120.00,Standard,0.00,120.00,960.00,0,0.00,960.00,96,Cash
SESS-20260820-5312-0359,M-1274,PC-006,2026-08-20T04:15:00+08:00,2026-08-20T05:15:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260820-7434-0327,M-1998,PC-061,2026-08-20T04:45:00+08:00,2026-08-20T05:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,GCash
SESS-20260820-8764-0441,M-1816,PC-126,2026-08-20T04:45:00+08:00,2026-08-20T07:45:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,200,100.00,116.00,14,GCash
SESS-20260820-9830-0215,M-1761,PC-100,2026-08-20T04:55:00+08:00,2026-08-20T09:55:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,GCash
SESS-20260820-7249-0034,M-1401,PC-167,2026-08-20T06:15:00+08:00,2026-08-20T08:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,0,0.00,216.00,27,Cash
SESS-20260820-4544-0236,M-1567,PC-157,2026-08-20T06:15:00+08:00,2026-08-20T08:15:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,100,50.00,166.00,20,Cash
SESS-20260820-9073-0003,M-1205,PC-161,2026-08-20T06:30:00+08:00,2026-08-20T08:30:00+08:00,2.00,120.00,Silver,0.10,108.00,216.00,100,50.00,166.00,20,GCash
SESS-20260820-9097-0077,M-1750,PC-015,2026-08-20T06:30:00+08:00,2026-08-20T08:30:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Cash
SESS-20260820-2784-0115,M-2184,PC-175,2026-08-20T06:45:00+08:00,2026-08-20T11:45:00+08:00,5.00,120.00,Standard,0.00,120.00,600.00,0,0.00,600.00,60,GCash
