purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260820-1623-0144,M-1673,SESS-20260820-9287-0317,30.00,3,GCash,2026-08-20T02:30:46+08:00
ORD-20260820-2047-0127,M-1138,SESS-20260820-9259-0445,210.00,31,Credit Card,2026-08-20T02:57:12+08:00
ORD-20260820-6018-0067,M-1274,SESS-20260820-5312-0359,85.00,10,GCash,2026-08-20T04:40:54+08:00
ORD-20260820-6536-0228,M-1998,SESS-20260820-7434-0327,180.00,22,GCash,2026-08-20T04:58:50+08:00
ORD-20260820-5307-0203,M-2050,SESS-20260820-5922-0179,135.00,16,GCash,2026-08-20T05:29:03+08:00
ORD-20260820-1040-0006,M-1816,SESS-20260820-8764-0441,65.00,8,Cash,2026-08-20T06:03:38+08:00
ORD-20260820-6733-0242,M-1401,SESS-20260820-7249-0034,270.00,33,GCash,2026-08-20T06:21:18+08:00
ORD-20260820-9218-0095,M-1205,SESS-20260820-9073-0003,30.00,4,GCash,2026-08-20T07:45:30+08:00
ORD-20260820-5238-0233,M-1595,SESS-20260820-6734-0158,65.00,8,Cash,2026-08-20T08:26:41+08:00
ORD-20260820-2754-0270,M-2181,,90.00,9,GCash,2026-08-20T09:08:00+08:00
ORD-20260820-2204-0005,M-1933,SESS-20260820-6013-0048,65.00,6,GCash,2026-08-20T09:17:57+08:00
ORD-20260820-7975-0275,M-1692,,155.00,23,GCash,2026-08-20T09:19:00+08:00
ORD-20260820-9714-0139,M-1545,SESS-20260820-8239-0025,65.00,8,GCash,2026-08-20T09:22:12+08:00
ORD-20260820-8406-0254,M-1584,,65.00,8,Credit Card,2026-08-20T09:29:00+08:00
ORD-20260820-3656-0306,M-1877,,120.00,12,Cash,2026-08-20T09:30:00+08:00
ORD-20260820-7983-0216,M-2184,SESS-20260820-2784-0115,60.00,6,Credit Card,2026-08-20T09:37:19+08:00
ORD-20260820-3385-0331,M-1017,,60.00,7,Cash,2026-08-20T09:39:00+08:00
ORD-20260820-4161-0287,M-1816,,240.00,30,GCash,2026-08-20T09:42:00+08:00
ORD-20260820-1582-0220,M-1980,SESS-20260820-1833-0356,60.00,6,Cash,2026-08-20T09:48:40+08:00
ORD-20260820-3285-0111,M-2033,SESS-20260820-5663-0021,30.00,3,Maya,2026-08-20T09:51:16+08:00
ORD-20260820-2300-0140,M-1091,SESS-20260820-6187-0057,235.00,29,Maya,2026-08-20T09:53:23+08:00
ORD-20260820-7144-0313,M-1091,,150.00,18,GCash,2026-08-20T10:10:00+08:00
ORD-20260820-4552-0031,M-1363,SESS-20260820-5613-0195,95.00,11,Maya,2026-08-20T10:20:44+08:00
ORD-20260820-6451-0326,M-2127,,125.00,12,GCash,2026-08-20T10:21:00+08:00
ORD-20260820-1701-0282,M-1243,,75.00,9,Maya,2026-08-20T10:24:00+08:00
ORD-20260820-9603-0099,M-1156,SESS-20260820-1620-0128,90.00,11,Maya,2026-08-20T10:25:05+08:00
ORD-20260820-8858-0251,M-1709,,155.00,19,Maya,2026-08-20T10:27:00+08:00
ORD-20260820-1248-0158,M-1453,SESS-20260820-9607-0019,215.00,26,GCash,2026-08-20T10:27:52+08:00
ORD-20260820-9354-0309,M-1539,,135.00,20,Maya,2026-08-20T10:37:00+08:00
ORD-20260820-5189-0065,M-1465,SESS-20260820-8828-0055,30.00,4,Cash,2026-08-20T10:37:40+08:00
ORD-20260820-3487-0318,M-1044,,150.00,22,GCash,2026-08-20T10:38:00+08:00
ORD-20260820-1006-0263,M-1479,,120.00,18,Credit Card,2026-08-20T10:41:00+08:00
ORD-20260820-8307-0264,M-1700,,60.00,7,Maya,2026-08-20T10:43:00+08:00
ORD-20260820-3112-0265,M-1783,,375.00,46,GCash,2026-08-20T10:49:00+08:00
ORD-20260820-9975-0136,M-1543,SESS-20260820-4321-0280,135.00,16,GCash,2026-08-20T10:53:47+08:00
ORD-20260820-3351-0024,M-1708,SESS-20260820-6410-0031,120.00,15,Cash,2026-08-20T11:05:45+08:00
ORD-20260820-3010-0333,M-1457,,65.00,8,Cash,2026-08-20T11:10:00+08:00
ORD-20260820-4894-0291,M-1100,,85.00,12,GCash,2026-08-20T11:17:00+08:00
ORD-20260820-6757-0128,M-1218,SESS-20260820-2672-0422,140.00,17,GCash,2026-08-20T11:17:31+08:00
ORD-20260820-6293-0253,M-1393,,150.00,18,GCash,2026-08-20T11:23:00+08:00
ORD-20260820-3974-0284,M-1096,,90.00,11,Cash,2026-08-20T11:25:00+08:00
ORD-20260820-3326-0292,M-1076,,270.00,33,Maya,2026-08-20T11:49:00+08:00
ORD-20260820-9807-0266,M-1255,,90.00,11,GCash,2026-08-20T12:15:00+08:00
ORD-20260820-3947-0289,M-1865,,120.00,15,Cash,2026-08-20T12:25:00+08:00
ORD-20260820-8349-0285,M-1788,,30.00,3,Cash,2026-08-20T12:32:00+08:00
ORD-20260820-9521-0311,M-1341,,120.00,15,GCash,2026-08-20T12:37:00+08:00
ORD-20260820-4375-0303,M-1485,,30.00,3,GCash,2026-08-20T12:41:00+08:00
ORD-20260820-6074-0315,M-1040,,125.00,15,Cash,2026-08-20T12:48:00+08:00
ORD-20260820-6021-0330,M-1214,,130.00,16,GCash,2026-08-20T13:13:00+08:00
ORD-20260820-8416-0168,M-1066,SESS-20260820-9607-0315,160.00,20,Cash,2026-08-20T13:15:21+08:00
ORD-20260820-4033-0125,M-1652,SESS-20260820-2252-0080,30.00,3,Credit Card,2026-08-20T13:15:35+08:00
ORD-20260820-6338-0290,M-2087,,65.00,6,Cash,2026-08-20T13:28:00+08:00
ORD-20260820-6889-0057,M-1129,SESS-20260820-5984-0096,200.00,30,Cash,2026-08-20T13:33:57+08:00
ORD-20260820-5473-0112,M-1101,SESS-20260820-3555-0067,230.00,34,Cash,2026-08-20T13:40:25+08:00
ORD-20260820-3682-0278,M-1025,,120.00,15,Credit Card,2026-08-20T13:43:00+08:00
ORD-20260820-2954-0267,M-1944,,90.00,11,GCash,2026-08-20T13:50:00+08:00
ORD-20260820-8568-0260,M-1251,,95.00,11,GCash,2026-08-20T13:57:00+08:00
ORD-20260820-6740-0257,M-1003,,30.00,3,GCash,2026-08-20T14:01:00+08:00
ORD-20260820-8876-0184,M-1184,SESS-20260820-9969-0083,65.00,9,GCash,2026-08-20T14:01:47+08:00
ORD-20260820-9868-0201,M-1797,SESS-20260820-8461-0138,30.00,3,Credit Card,2026-08-20T14:04:19+08:00
ORD-20260820-2464-0269,M-1629,,90.00,11,Credit Card,2026-08-20T14:11:00+08:00
ORD-20260820-9396-0121,M-1992,SESS-20260820-7034-0075,205.00,25,Cash,2026-08-20T14:14:14+08:00
ORD-20260820-9374-0132,M-1610,SESS-20260820-9718-0159,90.00,11,Maya,2026-08-20T14:14:19+08:00
ORD-20260820-4087-0017,M-1334,SESS-20260820-8099-0206,180.00,22,GCash,2026-08-20T14:23:32+08:00
ORD-20260820-5602-0288,M-1386,,115.00,14,Maya,2026-08-20T14:25:00+08:00
ORD-20260820-3974-0003,M-1645,SESS-20260820-8010-0122,120.00,15,GCash,2026-08-20T14:40:25+08:00
ORD-20260820-1486-0059,M-1968,SESS-20260820-1880-0235,210.00,26,Credit Card,2026-08-20T14:43:34+08:00
ORD-20260820-5858-0196,M-1575,SESS-20260820-3224-0011,225.00,33,Cash,2026-08-20T14:49:34+08:00
ORD-20260820-5934-0056,M-1042,SESS-20260820-4262-0332,155.00,19,Maya,2026-08-20T14:51:48+08:00
ORD-20260820-8099-0283,M-1589,,30.00,3,GCash,2026-08-20T14:59:00+08:00
ORD-20260820-3481-0097,M-1057,SESS-20260820-6434-0050,225.00,28,Cash,2026-08-20T15:02:49+08:00
ORD-20260820-8999-0244,M-1498,SESS-20260820-9529-0091,210.00,31,Cash,2026-08-20T15:04:36+08:00
ORD-20260820-5978-0240,M-1370,SESS-20260820-9749-0016,60.00,7,GCash,2026-08-20T15:09:32+08:00
ORD-20260820-7828-0164,M-2147,SESS-20260820-4588-0107,150.00,15,GCash,2026-08-20T15:12:27+08:00
ORD-20260820-8684-0324,M-1255,,65.00,8,GCash,2026-08-20T15:13:00+08:00
ORD-20260820-1715-0262,M-2106,,185.00,23,GCash,2026-08-20T15:15:00+08:00
ORD-20260820-4980-0043,M-1502,SESS-20260820-2013-0189,85.00,10,GCash,2026-08-20T15:26:28+08:00
ORD-20260820-1277-0293,M-1348,,30.00,3,Maya,2026-08-20T15:30:00+08:00
ORD-20260820-7437-0312,M-2014,,120.00,15,GCash,2026-08-20T15:44:00+08:00
ORD-20260820-5918-0329,M-1317,,65.00,8,Cash,2026-08-20T15:44:00+08:00
ORD-20260820-5172-0314,M-1607,,65.00,8,GCash,2026-08-20T15:51:00+08:00
ORD-20260820-2294-0286,M-1276,,120.00,18,GCash,2026-08-20T15:55:00+08:00
ORD-20260820-6964-0294,M-1352,,120.00,15,Cash,2026-08-20T15:58:00+08:00
ORD-20260820-4467-0334,M-1379,,30.00,3,GCash,2026-08-20T16:11:00+08:00
ORD-20260820-9354-0219,M-1090,SESS-20260820-4581-0258,120.00,18,GCash,2026-08-20T16:16:33+08:00
ORD-20260820-5787-0105,M-1872,SESS-20260820-8595-0396,270.00,33,Cash,2026-08-20T16:19:12+08:00
ORD-20260820-8902-0232,M-1772,SESS-20260820-5914-0453,165.00,20,Cash,2026-08-20T16:20:34+08:00
ORD-20260820-7024-0323,M-1685,,65.00,9,GCash,2026-08-20T16:21:00+08:00
ORD-20260820-5404-0161,M-1064,SESS-20260820-3308-0100,30.00,3,GCash,2026-08-20T16:21:49+08:00
ORD-20260820-4368-0007,M-2082,SESS-20260820-2103-0338,65.00,6,GCash,2026-08-20T16:22:02+08:00
ORD-20260820-9921-0332,M-1227,,330.00,41,Cash,2026-08-20T16:23:00+08:00
ORD-20260820-3245-0230,M-1461,SESS-20260820-7766-0028,130.00,16,Credit Card,2026-08-20T16:23:13+08:00
ORD-20260820-3936-0200,M-1018,SESS-20260820-8966-0352,130.00,16,Maya,2026-08-20T16:30:09+08:00
ORD-20260820-5482-0302,M-1402,,65.00,8,Maya,2026-08-20T16:36:00+08:00
ORD-20260820-3276-0320,M-1455,,175.00,21,GCash,2026-08-20T16:36:00+08:00
ORD-20260820-3732-0110,M-2032,SESS-20260820-3052-0054,210.00,26,GCash,2026-08-20T16:42:37+08:00
ORD-20260820-4937-0142,M-2076,SESS-20260820-2589-0046,195.00,24,Maya,2026-08-20T16:44:12+08:00
ORD-20260820-5575-0210,M-1793,SESS-20260820-9226-0260,120.00,18,Maya,2026-08-20T16:49:11+08:00
ORD-20260820-8992-0279,M-1096,,90.00,11,GCash,2026-08-20T16:56:00+08:00
ORD-20260820-9617-0179,M-2108,SESS-20260820-2246-0381,65.00,6,Cash,2026-08-20T16:58:15+08:00
ORD-20260820-1691-0014,M-1648,SESS-20260820-9421-0212,85.00,12,GCash,2026-08-20T17:03:28+08:00
ORD-20260820-1764-0276,M-1246,,90.00,13,Cash,2026-08-20T17:07:00+08:00
ORD-20260820-1996-0176,M-1668,SESS-20260820-4449-0156,65.00,8,Cash,2026-08-20T17:09:35+08:00
ORD-20260820-1815-0008,M-1118,SESS-20260820-8204-0346,85.00,10,GCash,2026-08-20T17:11:45+08:00
ORD-20260820-5211-0048,M-1571,SESS-20260820-1649-0300,65.00,8,Maya,2026-08-20T17:19:15+08:00
ORD-20260820-7491-0165,M-1267,SESS-20260820-9461-0060,65.00,9,GCash,2026-08-20T17:22:34+08:00
ORD-20260820-1296-0103,M-1140,SESS-20260820-3689-0166,30.00,3,GCash,2026-08-20T17:23:58+08:00
ORD-20260820-4690-0297,M-1327,,375.00,56,GCash,2026-08-20T17:25:00+08:00
ORD-20260820-4975-0214,M-1439,SESS-20260820-5950-0311,255.00,31,Credit Card,2026-08-20T17:29:35+08:00
ORD-20260820-6891-0218,M-1736,SESS-20260820-4680-0112,85.00,10,Maya,2026-08-20T17:29:55+08:00
ORD-20260820-6718-0090,M-1864,SESS-20260820-2745-0208,225.00,28,Maya,2026-08-20T17:32:35+08:00
ORD-20260820-9759-0268,M-1063,,85.00,12,Cash,2026-08-20T17:44:00+08:00
ORD-20260820-1037-0150,M-1561,SESS-20260820-3269-0334,30.00,3,GCash,2026-08-20T17:48:51+08:00
ORD-20260820-2973-0183,M-1477,SESS-20260820-8977-0149,65.00,8,GCash,2026-08-20T17:48:51+08:00
