purchase_id,member_id,rental_id,total_amount,points_accrued,payment_method,purchased_at
ORD-20260827-3910-0156,M-1835,SESS-20260827-7394-0185,85.00,10,Cash,2026-08-27T01:34:35+08:00
ORD-20260827-1951-0168,M-2146,SESS-20260827-2067-0386,60.00,7,GCash,2026-08-27T02:58:51+08:00
ORD-20260827-3996-0197,M-1088,SESS-20260827-9675-0106,150.00,22,GCash,2026-08-27T04:55:36+08:00
ORD-20260827-1233-0044,M-1170,SESS-20260827-9011-0215,215.00,26,Maya,2026-08-27T06:21:18+08:00
ORD-20260827-3681-0032,M-1427,SESS-20260827-1648-0070,135.00,16,Credit Card,2026-08-27T06:51:01+08:00
ORD-20260827-6097-0193,M-1891,SESS-20260827-5606-0048,65.00,8,Credit Card,2026-08-27T08:00:38+08:00
ORD-20260827-9414-0238,M-1927,,120.00,12,Maya,2026-08-27T09:04:00+08:00
ORD-20260827-1806-0261,M-1791,,90.00,13,Maya,2026-08-27T09:17:00+08:00
ORD-20260827-6245-0257,M-1098,,400.00,60,Cash,2026-08-27T09:25:00+08:00
ORD-20260827-7814-0142,M-1697,SESS-20260827-4236-0096,130.00,16,GCash,2026-08-27T09:26:26+08:00
ORD-20260827-1680-0289,M-1575,,150.00,22,Cash,2026-08-27T09:31:00+08:00
ORD-20260827-1882-0267,M-1993,,95.00,11,Maya,2026-08-27T09:44:00+08:00
ORD-20260827-6774-0273,M-1350,,210.00,31,GCash,2026-08-27T09:50:00+08:00
ORD-20260827-8681-0265,M-1806,,210.00,26,GCash,2026-08-27T09:53:00+08:00
ORD-20260827-8113-0248,M-1874,,180.00,18,Cash,2026-08-27T09:54:00+08:00
ORD-20260827-8044-0302,M-1387,,125.00,15,Cash,2026-08-27T10:18:00+08:00
ORD-20260827-2700-0247,M-1865,,200.00,25,Maya,2026-08-27T10:22:00+08:00
ORD-20260827-5854-0147,M-1699,SESS-20260827-8346-0065,30.00,3,GCash,2026-08-27T10:39:55+08:00
ORD-20260827-8224-0303,M-1637,,75.00,11,Cash,2026-08-27T10:43:00+08:00
ORD-20260827-8368-0237,M-2064,,75.00,9,Cash,2026-08-27T10:46:00+08:00
ORD-20260827-2425-0287,M-1030,,65.00,8,Credit Card,2026-08-27T10:54:00+08:00
ORD-20260827-7048-0260,M-1854,,170.00,21,Cash,2026-08-27T10:59:00+08:00
ORD-20260827-2624-0052,M-2152,SESS-20260827-7315-0292,205.00,25,Cash,2026-08-27T11:05:18+08:00
ORD-20260827-7798-0272,M-1218,,65.00,8,Cash,2026-08-27T11:07:00+08:00
ORD-20260827-1066-0241,M-2150,,65.00,6,GCash,2026-08-27T11:18:00+08:00
ORD-20260827-7492-0269,M-1906,,180.00,18,Cash,2026-08-27T11:26:00+08:00
ORD-20260827-2537-0140,M-1349,SESS-20260827-2810-0003,115.00,17,Cash,2026-08-27T11:38:24+08:00
ORD-20260827-6949-0278,M-1769,,235.00,29,Maya,2026-08-27T11:39:00+08:00
ORD-20260827-7866-0281,M-1228,,120.00,15,Maya,2026-08-27T11:45:00+08:00
ORD-20260827-6025-0301,M-1979,,65.00,8,Cash,2026-08-27T11:57:00+08:00
ORD-20260827-9514-0062,M-1356,SESS-20260827-2937-0128,135.00,20,Cash,2026-08-27T11:57:22+08:00
ORD-20260827-6972-0063,M-2001,SESS-20260827-4465-0449,210.00,21,Cash,2026-08-27T11:58:12+08:00
ORD-20260827-8707-0279,M-1499,,130.00,19,GCash,2026-08-27T12:10:00+08:00
ORD-20260827-4571-0234,M-1478,,135.00,16,Cash,2026-08-27T12:20:00+08:00
ORD-20260827-3360-0161,M-1294,SESS-20260827-1996-0014,95.00,11,Cash,2026-08-27T12:22:08+08:00
ORD-20260827-6760-0070,M-1531,SESS-20260827-6591-0044,360.00,45,Cash,2026-08-27T12:29:00+08:00
ORD-20260827-9411-0246,M-1868,,200.00,20,Maya,2026-08-27T12:40:00+08:00
ORD-20260827-2770-0290,M-1643,,240.00,30,Credit Card,2026-08-27T12:41:00+08:00
ORD-20260827-8264-0230,M-1072,,30.00,3,Cash,2026-08-27T12:49:00+08:00
ORD-20260827-8596-0243,M-1124,,150.00,18,GCash,2026-08-27T12:53:00+08:00
ORD-20260827-1175-0084,M-1929,SESS-20260827-6254-0029,90.00,9,GCash,2026-08-27T12:56:32+08:00
ORD-20260827-9704-0286,M-1409,,85.00,12,Maya,2026-08-27T13:18:00+08:00
ORD-20260827-9597-0292,M-1895,,120.00,15,Cash,2026-08-27T13:23:00+08:00
ORD-20260827-8664-0285,M-1106,,30.00,3,Cash,2026-08-27T13:24:00+08:00
ORD-20260827-2475-0264,M-1670,,95.00,14,Cash,2026-08-27T13:26:00+08:00
ORD-20260827-1566-0098,M-2068,SESS-20260827-5011-0118,60.00,7,Maya,2026-08-27T13:28:07+08:00
ORD-20260827-3735-0255,M-1254,,265.00,33,GCash,2026-08-27T13:34:00+08:00
ORD-20260827-4756-0202,M-1298,SESS-20260827-6666-0294,90.00,11,GCash,2026-08-27T13:36:53+08:00
ORD-20260827-3457-0259,M-1744,,90.00,11,Cash,2026-08-27T13:45:00+08:00
ORD-20260827-2762-0148,M-1935,SESS-20260827-7370-0307,30.00,3,GCash,2026-08-27T13:53:44+08:00
ORD-20260827-8054-0253,M-2017,,370.00,46,GCash,2026-08-27T13:54:00+08:00
ORD-20260827-7793-0270,M-1378,,185.00,23,GCash,2026-08-27T14:04:00+08:00
ORD-20260827-6104-0294,M-1140,,90.00,11,Credit Card,2026-08-27T14:18:00+08:00
ORD-20260827-3979-0039,M-1785,SESS-20260827-4364-0132,150.00,18,GCash,2026-08-27T14:21:26+08:00
ORD-20260827-8107-0206,M-1407,SESS-20260827-5908-0031,65.00,8,GCash,2026-08-27T14:23:14+08:00
ORD-20260827-8566-0296,M-1881,,120.00,15,GCash,2026-08-27T14:28:00+08:00
ORD-20260827-2085-0268,M-1648,,85.00,12,Cash,2026-08-27T14:32:00+08:00
ORD-20260827-6320-0229,M-2063,,215.00,26,GCash,2026-08-27T14:33:00+08:00
ORD-20260827-7088-0182,M-1279,SESS-20260827-5327-0136,120.00,15,Cash,2026-08-27T14:37:42+08:00
ORD-20260827-7172-0042,M-2097,SESS-20260827-5614-0199,210.00,21,GCash,2026-08-27T14:44:02+08:00
ORD-20260827-4457-0045,M-1378,SESS-20260827-4897-0208,125.00,15,GCash,2026-08-27T14:46:31+08:00
ORD-20260827-9715-0249,M-1478,,155.00,19,GCash,2026-08-27T14:52:00+08:00
ORD-20260827-4312-0041,M-1629,SESS-20260827-6914-0440,65.00,8,Maya,2026-08-27T15:04:31+08:00
ORD-20260827-6051-0282,M-1763,,30.00,3,Maya,2026-08-27T15:06:00+08:00
ORD-20260827-8253-0276,M-1156,,60.00,7,Cash,2026-08-27T15:32:00+08:00
ORD-20260827-6806-0017,M-1890,SESS-20260827-1144-0194,120.00,12,Cash,2026-08-27T15:36:21+08:00
ORD-20260827-8991-0207,M-1452,SESS-20260827-1424-0019,240.00,30,Credit Card,2026-08-27T15:44:12+08:00
ORD-20260827-1380-0113,M-1810,SESS-20260827-3044-0060,30.00,4,GCash,2026-08-27T15:45:56+08:00
ORD-20260827-1600-0006,M-1220,SESS-20260827-5616-0265,65.00,9,GCash,2026-08-27T15:49:54+08:00
ORD-20260827-4282-0089,M-1775,SESS-20260827-5752-0286,65.00,9,GCash,2026-08-27T15:53:24+08:00
ORD-20260827-5170-0076,M-1674,SESS-20260827-8861-0092,75.00,9,Cash,2026-08-27T15:55:04+08:00
ORD-20260827-2599-0184,M-1227,SESS-20260827-3449-0053,330.00,49,Maya,2026-08-27T15:57:31+08:00
ORD-20260827-7264-0154,M-1039,SESS-20260827-1160-0116,90.00,11,Cash,2026-08-27T16:12:06+08:00
ORD-20260827-2146-0232,M-1606,,65.00,9,Maya,2026-08-27T16:13:00+08:00
ORD-20260827-6335-0190,M-1576,SESS-20260827-1931-0228,30.00,4,Maya,2026-08-27T16:31:00+08:00
ORD-20260827-4221-0239,M-1666,,130.00,16,GCash,2026-08-27T16:31:00+08:00
ORD-20260827-5283-0231,M-1105,,150.00,22,Cash,2026-08-27T16:33:00+08:00
ORD-20260827-5562-0266,M-1973,,30.00,3,Cash,2026-08-27T16:39:00+08:00
ORD-20260827-4682-0096,M-1453,SESS-20260827-7183-0084,135.00,16,GCash,2026-08-27T16:39:08+08:00
ORD-20260827-9962-0298,M-1297,,60.00,7,Maya,2026-08-27T16:45:00+08:00
ORD-20260827-4063-0199,M-1118,SESS-20260827-8254-0017,25.00,3,GCash,2026-08-27T16:50:39+08:00
ORD-20260827-7899-0300,M-2021,,200.00,25,GCash,2026-08-27T16:58:00+08:00
ORD-20260827-2657-0086,M-1621,SESS-20260827-9036-0062,120.00,18,GCash,2026-08-27T17:00:59+08:00
ORD-20260827-6092-0025,M-2131,SESS-20260827-4630-0183,120.00,12,GCash,2026-08-27T17:02:56+08:00
ORD-20260827-7265-0242,M-1272,,175.00,26,Credit Card,2026-08-27T17:05:00+08:00
ORD-20260827-8306-0014,M-1516,SESS-20260827-7828-0212,90.00,11,GCash,2026-08-27T17:06:56+08:00
ORD-20260827-3546-0145,M-1105,SESS-20260827-4838-0351,240.00,36,Maya,2026-08-27T17:13:14+08:00
ORD-20260827-8215-0233,M-1931,,95.00,11,GCash,2026-08-27T17:14:00+08:00
ORD-20260827-6135-0022,M-1369,SESS-20260827-9508-0107,120.00,15,Credit Card,2026-08-27T17:14:08+08:00
ORD-20260827-4663-0016,M-1397,SESS-20260827-5456-0238,65.00,9,Credit Card,2026-08-27T17:18:32+08:00
ORD-20260827-1153-0271,M-1887,,90.00,9,GCash,2026-08-27T17:21:00+08:00
ORD-20260827-3115-0149,M-1071,SESS-20260827-5180-0087,355.00,53,Maya,2026-08-27T17:23:04+08:00
ORD-20260827-7839-0245,M-1651,,155.00,19,GCash,2026-08-27T17:24:00+08:00
ORD-20260827-5478-0225,M-1101,SESS-20260827-6577-0027,60.00,9,GCash,2026-08-27T17:27:07+08:00
ORD-20260827-2731-0165,M-1036,SESS-20260827-1093-0021,315.00,47,Cash,2026-08-27T17:30:28+08:00
ORD-20260827-4433-0019,M-1985,SESS-20260827-9065-0109,140.00,14,GCash,2026-08-27T17:30:31+08:00
ORD-20260827-2000-0299,M-1008,,180.00,22,Cash,2026-08-27T17:33:00+08:00
ORD-20260827-7855-0164,M-1843,SESS-20260827-2696-0158,30.00,3,Cash,2026-08-27T17:39:17+08:00
ORD-20260827-3631-0275,M-1746,,90.00,11,GCash,2026-08-27T17:41:00+08:00
ORD-20260827-7151-0280,M-2186,,90.00,11,Cash,2026-08-27T17:45:00+08:00
ORD-20260827-6365-0235,M-1220,,90.00,13,Maya,2026-08-27T17:48:00+08:00
ORD-20260827-1122-0283,M-2077,,210.00,26,Maya,2026-08-27T17:55:00+08:00
ORD-20260827-2807-0262,M-1702,,135.00,20,Credit Card,2026-08-27T17:58:00+08:00
ORD-20260827-5899-0105,M-1040,SESS-20260827-6198-0335,180.00,27,Maya,2026-08-27T17:59:16+08:00
ORD-20260827-7749-0236,M-1341,,210.00,26,GCash,2026-08-27T18:02:00+08:00
ORD-20260827-9719-0130,M-1869,SESS-20260827-6700-0134,510.00,51,Cash,2026-08-27T18:02:27+08:00
ORD-20260827-5487-0134,M-1301,SESS-20260827-9151-0342,120.00,15,GCash,2026-08-27T18:03:15+08:00
ORD-20260827-5769-0195,M-1075,SESS-20260827-5570-0052,155.00,19,Credit Card,2026-08-27T18:03:45+08:00
ORD-20260827-1197-0304,M-1224,,215.00,32,GCash,2026-08-27T18:08:00+08:00
ORD-20260827-8584-0212,M-1003,SESS-20260827-5517-0119,200.00,25,GCash,2026-08-27T18:08:53+08:00
ORD-20260827-4330-0252,M-1673,,130.00,16,Maya,2026-08-27T18:09:00+08:00
ORD-20260827-9761-0263,M-1270,,75.00,11,Cash,2026-08-27T18:12:00+08:00
ORD-20260827-1197-0158,M-1751,SESS-20260827-5264-0075,120.00,15,Maya,2026-08-27T18:12:28+08:00
ORD-20260827-3330-0103,M-1670,SESS-20260827-2748-0182,30.00,4,GCash,2026-08-27T18:15:38+08:00
ORD-20260827-2955-0094,M-1954,SESS-20260827-9344-0210,65.00,8,Maya,2026-08-27T18:21:15+08:00
ORD-20260827-4436-0108,M-1812,SESS-20260827-1608-0247,60.00,7,Maya,2026-08-27T18:24:12+08:00
ORD-20260827-2136-0277,M-1804,,135.00,16,GCash,2026-08-27T18:32:00+08:00
ORD-20260827-4047-0055,M-1604,SESS-20260827-2463-0103,90.00,11,GCash,2026-08-27T18:32:40+08:00
ORD-20260827-1799-0106,M-2042,SESS-20260827-3665-0276,210.00,21,GCash,2026-08-27T18:34:43+08:00
ORD-20260827-6674-0115,M-1423,SESS-20260827-6596-0032,135.00,16,GCash,2026-08-27T18:37:46+08:00
ORD-20260827-9442-0240,M-2172,,180.00,22,GCash,2026-08-27T18:39:00+08:00
ORD-20260827-8744-0181,M-1164,SESS-20260827-3236-0219,30.00,3,Cash,2026-08-27T18:39:50+08:00
ORD-20260827-9021-0114,M-1580,SESS-20260827-7887-0177,250.00,37,Credit Card,2026-08-27T18:42:19+08:00
ORD-20260827-6263-0166,M-2168,SESS-20260827-2675-0074,85.00,8,GCash,2026-08-27T18:44:27+08:00
ORD-20260827-9108-0124,M-2189,SESS-20260827-4974-0076,305.00,38,Credit Card,2026-08-27T18:49:55+08:00
ORD-20260827-6717-0121,M-1903,SESS-20260827-5674-0097,135.00,13,Maya,2026-08-27T18:51:22+08:00
ORD-20260827-6441-0031,M-1908,SESS-20260827-6437-0186,205.00,20,GCash,2026-08-27T18:51:37+08:00
ORD-20260827-3983-0213,M-1825,SESS-20260827-7950-0187,120.00,15,Cash,2026-08-27T18:53:10+08:00
ORD-20260827-9289-0208,M-1127,SESS-20260827-8498-0346,65.00,8,GCash,2026-08-27T18:55:21+08:00
ORD-20260827-2267-0091,M-1266,SESS-20260827-6505-0330,135.00,16,GCash,2026-08-27T19:04:17+08:00
ORD-20260827-1398-0117,M-1280,SESS-20260827-5939-0297,60.00,9,GCash,2026-08-27T19:05:16+08:00
ORD-20260827-6380-0009,M-1942,SESS-20260827-9335-0046,150.00,18,Maya,2026-08-27T19:05:53+08:00
ORD-20260827-7969-0085,M-1233,SESS-20260827-6791-0149,145.00,18,GCash,2026-08-27T19:06:10+08:00
ORD-20260827-9926-0008,M-1272,SESS-20260827-9731-0020,85.00,12,Cash,2026-08-27T19:12:08+08:00
ORD-20260827-3052-0297,M-1669,,355.00,44,Cash,2026-08-27T19:15:00+08:00
ORD-20260827-3501-0035,M-1784,SESS-20260827-9291-0160,120.00,15,Cash,2026-08-27T19:15:35+08:00
ORD-20260827-4828-0215,M-1028,SESS-20260827-3194-0153,160.00,24,GCash,2026-08-27T19:16:43+08:00
ORD-20260827-1436-0218,M-2051,SESS-20260827-8638-0007,155.00,19,GCash,2026-08-27T19:25:59+08:00
ORD-20260827-7623-0250,M-1966,,90.00,9,Credit Card,2026-08-27T19:29:00+08:00
ORD-20260827-1480-0188,M-1479,SESS-20260827-4841-0372,65.00,9,GCash,2026-08-27T19:31:15+08:00
ORD-20260827-1331-0180,M-1195,SESS-20260827-1848-0350,90.00,11,GCash,2026-08-27T19:33:57+08:00
ORD-20260827-9910-0118,M-1152,SESS-20260827-2377-0125,205.00,25,Cash,2026-08-27T19:34:32+08:00
ORD-20260827-4866-0111,M-1834,SESS-20260827-7648-0033,75.00,9,Maya,2026-08-27T19:37:52+08:00
ORD-20260827-1763-0146,M-1334,SESS-20260827-5980-0382,185.00,23,Maya,2026-08-27T19:43:59+08:00
ORD-20260827-7546-0135,M-1248,SESS-20260827-3512-0214,135.00,16,Credit Card,2026-08-27T19:47:06+08:00
ORD-20260827-9504-0221,M-2130,SESS-20260827-5410-0441,90.00,9,GCash,2026-08-27T19:51:15+08:00
ORD-20260827-1703-0169,M-1665,SESS-20260827-2330-0288,135.00,20,GCash,2026-08-27T19:51:19+08:00
ORD-20260827-6242-0064,M-1590,SESS-20260827-5175-0381,185.00,23,Credit Card,2026-08-27T19:52:20+08:00
ORD-20260827-9270-0028,M-1971,SESS-20260827-6078-0395,65.00,8,Maya,2026-08-27T19:52:34+08:00
ORD-20260827-1013-0037,M-1661,SESS-20260827-4913-0384,290.00,43,GCash,2026-08-27T20:01:05+08:00
ORD-20260827-5213-0092,M-1912,SESS-20260827-9438-0329,390.00,48,GCash,2026-08-27T20:06:02+08:00
ORD-20260827-4791-0176,M-1993,SESS-20260827-5259-0225,90.00,11,Maya,2026-08-27T20:10:23+08:00
ORD-20260827-3849-0198,M-1215,SESS-20260827-5267-0336,90.00,11,GCash,2026-08-27T20:10:54+08:00
ORD-20260827-9663-0133,M-1586,SESS-20260827-1313-0251,240.00,36,GCash,2026-08-27T20:13:07+08:00
ORD-20260827-3893-0023,M-1339,SESS-20260827-9608-0244,110.00,13,Credit Card,2026-08-27T20:14:32+08:00
ORD-20260827-3796-0214,M-1513,SESS-20260827-1981-0418,85.00,10,Credit Card,2026-08-27T20:18:01+08:00
ORD-20260827-4096-0107,M-1533,SESS-20260827-8908-0248,120.00,18,GCash,2026-08-27T20:19:41+08:00
ORD-20260827-2113-0143,M-1128,SESS-20260827-7699-0195,625.00,78,Cash,2026-08-27T20:20:32+08:00
ORD-20260827-3657-0251,M-1449,,315.00,39,Maya,2026-08-27T20:22:00+08:00
ORD-20260827-6194-0189,M-2002,SESS-20260827-3424-0142,270.00,33,Cash,2026-08-27T20:26:54+08:00
ORD-20260827-2396-0050,M-1320,SESS-20260827-5057-0434,50.00,7,GCash,2026-08-27T20:30:40+08:00
ORD-20260827-3517-0167,M-1054,SESS-20260827-5583-0426,290.00,43,Cash,2026-08-27T20:31:53+08:00
ORD-20260827-8198-0152,M-1644,SESS-20260827-5836-0217,215.00,26,GCash,2026-08-27T20:42:31+08:00
ORD-20260827-8186-0036,M-1131,SESS-20260827-1497-0403,90.00,13,Credit Card,2026-08-27T20:43:08+08:00
ORD-20260827-7608-0288,M-1319,,125.00,15,GCash,2026-08-27T20:44:00+08:00
ORD-20260827-7064-0172,M-2175,SESS-20260827-7993-0041,30.00,3,GCash,2026-08-27T20:44:42+08:00
ORD-20260827-2801-0159,M-1408,SESS-20260827-9047-0216,110.00,13,Cash,2026-08-27T20:46:02+08:00
ORD-20260827-9485-0057,M-1127,SESS-20260827-9489-0406,90.00,11,GCash,2026-08-27T20:46:53+08:00
ORD-20260827-7227-0291,M-1144,,90.00,11,GCash,2026-08-27T20:48:00+08:00
ORD-20260827-6417-0058,M-1638,SESS-20260827-4848-0152,65.00,8,Maya,2026-08-27T20:48:08+08:00
ORD-20260827-3199-0293,M-1375,,185.00,23,GCash,2026-08-27T20:52:00+08:00
ORD-20260827-1468-0027,M-1744,SESS-20260827-9779-0363,120.00,15,Cash,2026-08-27T20:56:33+08:00
ORD-20260827-5528-0046,M-2077,SESS-20260827-7662-0035,270.00,33,GCash,2026-08-27T21:00:21+08:00
ORD-20260827-8336-0144,M-1313,SESS-20260827-6744-0318,210.00,26,GCash,2026-08-27T21:01:48+08:00
ORD-20260827-3215-0157,M-1340,SESS-20260827-2846-0141,90.00,13,Cash,2026-08-27T21:03:00+08:00
ORD-20260827-1460-0015,M-1090,SESS-20260827-6371-0443,185.00,27,Credit Card,2026-08-27T21:03:40+08:00
ORD-20260827-6545-0217,M-1431,SESS-20260827-4624-0308,25.00,3,Cash,2026-08-27T21:04:58+08:00
ORD-20260827-4572-0129,M-1415,SESS-20260827-4013-0300,85.00,12,Maya,2026-08-27T21:06:02+08:00
ORD-20260827-1985-0219,M-1782,SESS-20260827-8184-0283,365.00,54,GCash,2026-08-27T21:09:09+08:00
ORD-20260827-4064-0112,M-1704,SESS-20260827-7480-0077,140.00,17,Credit Card,2026-08-27T21:10:48+08:00
