order_item_id,purchase_id,item_sku,quantity,unit_price,total_price
ITEM-20260827-4640-0001-01,ORD-20260827-4640-0001,SKU-BEV-04,1,85.00,85.00
ITEM-20260827-4640-0001-02,ORD-20260827-4640-0001,SKU-SNK-01,1,120.00,120.00
ITEM-20260827-3169-0002-01,ORD-20260827-3169-0002,SKU-BEV-03,3,30.00,90.00
ITEM-20260827-3169-0002-02,ORD-20260827-3169-0002,SKU-BEV-01,1,65.00,65.00
ITEM-20260827-3789-0003-01,ORD-20260827-3789-0003,SKU-BEV-01,1,65.00,65.00
ITEM-20260827-3789-0003-02,ORD-20260827-3789-0003,SKU-BEV-03,1,30.00,30.00
ITEM-20260828-4728-0004-01,ORD-20260828-4728-0004,SKU-BEV-02,1,90.00,90.00
ITEM-20260828-8961-0005-01,ORD-20260828-8961-0005,SKU-SNK-04,1,60.00,60.00
ITEM-20260827-1600-0006-01,ORD-20260827-1600-0006,SKU-BEV-01,1,65.00,65.00
ITEM-20260827-3452-0007-01,ORD-20260827-3452-0007,SKU-BEV-01,1,65.00,65.00
ITEM-20260827-3452-0007-02,ORD-20260827-3452-0007,SKU-SNK-02,1,135.00,135.00
ITEM-20260827-3452-0007-03,ORD-20260827-3452-0007,SKU-SNK-01,1,120.00,120.00
ITEM-20260827-9926-0008-01,ORD-20260827-9926-0008,SKU-BEV-04,1,85.00,85.00
ITEM-20260827-6380-0009-01,ORD-20260827-6380-0009,SKU-SNK-03,2,75.00,150.00
ITEM-20260828-3358-0010-01,ORD-20260828-3358-0010,SKU-BEV-04,1,85.00,85.00
ITEM-20260828-3358-0010-02,ORD-20260828-3358-0010,SKU-SNK-01,1,120.00,120.00
ITEM-20260828-3897-0011-01,ORD-20260828-3897-0011,SKU-SNK-01,2,120.00,240.00
ITEM-20260828-3897-0011-02,ORD-20260828-3897-0011,SKU-SNK-02,1,135.00,135.00
ITEM-20260827-2637-0012-01,ORD-20260827-2637-0012,SKU-BEV-02,1,90.00,90.00
ITEM-20260828-3712-0013-01,ORD-20260828-3712-0013,SKU-SNK-01,1,120.00,120.00
ITEM-20260828-3712-0013-02,ORD-20260828-3712-0013,SKU-BEV-03,1,30.00,30.00
ITEM-20260828-3712-0013-03,ORD-20260828-3712-0013,SKU-BEV-01,1,65.00,65.00
ITEM-20260827-8306-0014-01,ORD-20260827-8306-0014,SKU-BEV-02,1,90.00,90.00
ITEM-20260827-1460-0015-01,ORD-20260827-1460-0015,SKU-SNK-01,1,120.00,120.00
