rental_id,member_id,workstation_id,session_start,session_end,duration_hours,base_hourly_rate,member_tier_applied,tier_discount_pct,final_hourly_rate,gross_rental_amount,points_redeemed,points_credit_value,net_amount_paid,points_accrued,payment_method
SESS-20260808-3844-0180,M-1358,PC-045,2026-08-08T00:30:00+08:00,2026-08-08T08:30:00+08:00,8.00,50.00,Silver,0.10,45.00,360.00,0,0.00,360.00,45,GCash
SESS-20260808-2859-0231,M-1922,PC-151,2026-08-08T02:45:00+08:00,2026-08-08T04:45:00+08:00,2.00,120.00,Standard,0.00,120.00,240.00,0,0.00,240.00,24,GCash
SESS-20260808-8016-0007,M-1924,PC-120,2026-08-08T03:15:00+08:00,2026-08-08T04:15:00+08:00,1.00,80.00,Standard,0.00,80.00,80.00,0,0.00,80.00,8,Cash
SESS-20260808-9778-0072,M-1004,PC-038,2026-08-08T03:30:00+08:00,2026-08-08T08:30:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,0,0.00,225.00,28,Maya
SESS-20260808-1694-0095,M-1202,PC-046,2026-08-08T03:30:00+08:00,2026-08-08T05:30:00+08:00,2.00,50.00,Gold,0.20,40.00,80.00,0,0.00,80.00,12,GCash
SESS-20260808-2454-0035,M-1899,PC-143,2026-08-08T04:00:00+08:00,2026-08-08T12:00:00+08:00,8.00,80.00,Standard,0.00,80.00,640.00,0,0.00,640.00,64,GCash
SESS-20260808-1993-0064,M-2126,PC-070,2026-08-08T04:30:00+08:00,2026-08-08T05:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260808-7875-0139,M-1117,PC-002,2026-08-08T05:45:00+08:00,2026-08-08T06:45:00+08:00,1.00,50.00,Silver,0.10,45.00,45.00,0,0.00,45.00,5,Cash
SESS-20260808-8292-0159,M-1007,PC-146,2026-08-08T06:00:00+08:00,2026-08-08T08:00:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,100,50.00,78.00,11,GCash
SESS-20260808-5399-0313,M-1429,PC-137,2026-08-08T06:15:00+08:00,2026-08-08T11:15:00+08:00,5.00,80.00,Gold,0.20,64.00,320.00,0,0.00,320.00,48,GCash
SESS-20260808-6175-0400,M-1396,PC-105,2026-08-08T06:30:00+08:00,2026-08-08T09:30:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,0,0.00,216.00,27,Cash
SESS-20260808-7567-0315,M-1347,PC-062,2026-08-08T06:45:00+08:00,2026-08-08T07:45:00+08:00,1.00,50.00,Gold,0.20,40.00,40.00,0,0.00,40.00,6,GCash
SESS-20260808-8682-0186,M-1957,PC-004,2026-08-08T07:10:00+08:00,2026-08-08T09:10:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,GCash
SESS-20260808-2893-0073,M-1872,PC-052,2026-08-08T08:00:00+08:00,2026-08-08T13:00:00+08:00,5.00,50.00,Standard,0.00,50.00,250.00,0,0.00,250.00,25,GCash
SESS-20260808-8261-0031,M-1380,PC-145,2026-08-08T08:15:00+08:00,2026-08-08T10:15:00+08:00,2.00,80.00,Gold,0.20,64.00,128.00,0,0.00,128.00,19,Cash
SESS-20260808-8548-0269,M-1676,PC-091,2026-08-08T08:15:00+08:00,2026-08-08T11:15:00+08:00,3.00,50.00,Gold,0.20,40.00,120.00,0,0.00,120.00,18,GCash
SESS-20260808-6189-0006,M-2166,PC-156,2026-08-08T08:30:00+08:00,2026-08-08T11:30:00+08:00,3.00,120.00,Standard,0.00,120.00,360.00,0,0.00,360.00,36,GCash
SESS-20260808-5433-0331,M-2101,PC-062,2026-08-08T08:30:00+08:00,2026-08-08T09:30:00+08:00,1.00,50.00,Standard,0.00,50.00,50.00,0,0.00,50.00,5,GCash
SESS-20260808-2681-0289,M-1253,PC-100,2026-08-08T08:45:00+08:00,2026-08-08T10:45:00+08:00,2.00,50.00,Silver,0.10,45.00,90.00,0,0.00,90.00,11,Maya
SESS-20260808-8356-0154,M-1069,PC-008,2026-08-08T09:00:00+08:00,2026-08-08T12:00:00+08:00,3.00,50.00,Silver,0.10,45.00,135.00,0,0.00,135.00,16,GCash
SESS-20260808-3402-0310,M-1895,PC-004,2026-08-08T09:20:00+08:00,2026-08-08T14:20:00+08:00,5.00,50.00,Silver,0.10,45.00,225.00,100,50.00,175.00,21,Maya
SESS-20260808-8144-0255,M-1686,PC-146,2026-08-08T09:30:00+08:00,2026-08-08T10:30:00+08:00,1.00,80.00,Silver,0.10,72.00,72.00,0,0.00,72.00,9,Maya
SESS-20260808-7374-0005,M-1144,PC-102,2026-08-08T10:00:00+08:00,2026-08-08T13:00:00+08:00,3.00,80.00,Silver,0.10,72.00,216.00,300,150.00,66.00,8,Cash
SESS-20260808-7713-0248,M-1756,PC-175,2026-08-08T10:00:00+08:00,2026-08-08T12:00:00+08:00,2.00,120.00,Gold,0.20,96.00,192.00,100,50.00,142.00,21,Cash
SESS-20260808-8764-0170,M-2098,PC-013,2026-08-08T10:15:00+08:00,2026-08-08T13:15:00+08:00,3.00,50.00,Standard,0.00,50.00,150.00,100,50.00,100.00,10,GCash
